,block,cond,dom_resp,duration,end,endloc,event,loc1,obj1end,obj1start,obj2end,obj2start,obj3end,obj3start,phase,recog_accuracy,recog_loc_accuracy,start,startloc,studytrial,sub,trialnum,x1,x2,x3,xend,xstart,y1,y2,y3,yend,ystart
1834,5,1.0,6.0,520,3458,,EFIX,6.0,,641.8307097669915,,311.3625860632584,,212.4774340959529,study,True,False,2940,screen,89.0,301,89,540.0,1380.0,1100.0,,1147.5,650.0,650.0,650.0,,857.1
1835,5,1.0,6.0,60,3518,obj2end,ESACC,6.0,715.9230754766884,655.9098871034038,152.74112085486342,283.32627834353804,172.05188171014004,200.30421862756654,study,True,False,3460,screen,89.0,301,89,540.0,1380.0,1100.0,1251.2,1168.3,650.0,650.0,650.0,732.1,838.3
1836,5,1.0,6.0,228,3746,,EFIX,6.0,,748.6119956292445,,122.84917582141125,,200.16972798103103,study,True,False,3520,obj2start,89.0,301,89,540.0,1380.0,1100.0,,1284.6,650.0,650.0,650.0,,727.4
1837,5,1.0,6.0,24,3770,obj2end,ESACC,6.0,772.7410562407048,750.3522439494667,99.84357766025818,123.8890229197083,221.10798266910223,202.7522872867283,study,True,False,3748,obj2start,89.0,301,89,540.0,1380.0,1100.0,1309.5,1286.0,650.0,650.0,650.0,720.7,730.7
1838,5,1.0,6.0,30,3800,,EFIX,6.0,,759.0539177159947,,105.73008086632683,,206.65635726974378,study,True,False,3772,obj2start,89.0,301,89,540.0,1380.0,1100.0,,1296.3,650.0,650.0,650.0,,714.6
1839,5,1.0,6.0,42,3842,obj2end,ESACC,6.0,812.9319036672138,753.7231918947434,96.71752685010101,114.13435065745978,264.0497680362548,203.10256029897812,study,True,False,3802,obj2start,89.0,301,89,540.0,1380.0,1100.0,1347.8,1290.4,650.0,650.0,650.0,741.2,720.7
1840,5,1.0,6.0,104,3946,,EFIX,6.0,,790.0796478836801,,95.80109602713331,,239.57013586839233,study,True,False,3844,obj2start,89.0,301,89,540.0,1380.0,1100.0,,1326.1,650.0,650.0,650.0,,729.2
1841,5,1.0,6.0,22,3968,obj2end,ESACC,6.0,806.4116876633176,787.8214835862246,82.82396996039252,97.35856408144076,254.04686575512008,237.500926313983,study,True,False,3948,obj2start,89.0,301,89,540.0,1380.0,1100.0,1343.0,1323.8,650.0,650.0,650.0,724.1,729.5
1842,5,1.0,6.0,46,4014,,EFIX,6.0,,794.8532065733897,,81.6309990138551,,241.32886275785572,study,True,False,3970,obj2start,89.0,301,89,540.0,1380.0,1100.0,,1332.1,650.0,650.0,650.0,,716.1
1843,5,1.0,14.0,232,234,,EFIX,14.0,,407.4123218558811,,630.2259912126761,,517.8115487317757,study,True,False,4,screen,90.0,301,90,1380.0,820.0,1100.0,,1422.4,430.0,650.0,430.0,,835.2
1844,5,1.0,14.0,16,250,screen,ESACC,14.0,482.70840058983845,432.767674393548,591.4925189721338,629.6823484900938,542.9837934966383,533.1264953085712,study,True,False,236,screen,90.0,301,90,1380.0,820.0,1100.0,1350.4,1413.1,430.0,650.0,430.0,911.8,861.5
1845,5,1.0,14.0,284,534,,EFIX,14.0,,439.52944156222344,,588.209256982581,,513.4531429449039,study,True,False,252,screen,90.0,301,90,1380.0,820.0,1100.0,,1365.8,430.0,650.0,430.0,,869.3
1846,5,1.0,14.0,10,544,screen,ESACC,14.0,414.91340060306555,432.69570138840066,583.7611926121845,607.5142549767864,495.09709148812414,520.3091100490169,study,True,False,536,screen,90.0,301,90,1380.0,820.0,1100.0,1370.3,1389.1,430.0,650.0,430.0,844.8,862.6
1847,5,1.0,14.0,354,898,,EFIX,14.0,,429.5216176166224,,619.3906844633683,,525.1902702830661,study,True,False,546,screen,90.0,301,90,1380.0,820.0,1100.0,,1403.1,430.0,650.0,430.0,,858.9
1848,5,1.0,14.0,68,966,screen,ESACC,14.0,542.4948018184137,436.82886809367346,903.8343930167738,646.8875172701975,741.5798068987585,545.4351107143726,study,True,False,900,screen,90.0,301,90,1380.0,820.0,1100.0,1696.5,1430.5,430.0,650.0,430.0,870.6,863.9
1849,5,1.0,14.0,134,1100,,EFIX,14.0,,544.2400205791558,,916.5136114646633,,748.6021640364125,study,True,False,968,screen,90.0,301,90,1380.0,820.0,1100.0,,1711.8,430.0,650.0,430.0,,861.4
1850,5,1.0,14.0,232,1332,obj1end,ESACC,14.0,157.64977006009244,537.599786086267,575.337683452075,918.9393505558461,331.53800687100727,745.8186978079862,study,True,False,1102,screen,90.0,301,90,1380.0,820.0,1100.0,1391.9,1717.2,430.0,650.0,430.0,587.2,848.7
1851,5,1.0,14.0,30,1362,,EFIX,14.0,,161.45767247176576,,543.9858270212562,,306.04016076325667,study,True,False,1334,obj1start,90.0,301,90,1380.0,820.0,1100.0,,1360.7,430.0,650.0,430.0,,590.3
1852,5,1.0,14.0,68,1430,obj1end,ESACC,14.0,135.77459261584994,140.9456987637437,570.7597918564342,541.6213529764128,315.20586923469557,290.76741564350016,study,True,False,1364,obj1start,90.0,301,90,1380.0,820.0,1100.0,1384.5,1355.5,430.0,650.0,430.0,565.7,568.8
1853,5,1.0,14.0,88,1518,,EFIX,14.0,,137.84404230869032,,572.2490541713458,,317.69321679884825,study,True,False,1432,obj1start,90.0,301,90,1380.0,820.0,1100.0,,1386.3,430.0,650.0,430.0,,567.7
1854,5,1.0,14.0,80,1598,screen,ESACC,14.0,509.54681826108975,146.16901176377976,932.3593513232975,588.1916184373932,735.3624684466838,335.87703106940785,study,True,False,1520,obj1start,90.0,301,90,1380.0,820.0,1100.0,1742.0,1403.3,430.0,650.0,430.0,788.6,574.3
1855,5,1.0,14.0,28,1626,,EFIX,14.0,,512.477209249348,,936.9188278607705,,739.1785237681084,study,True,False,1600,screen,90.0,301,90,1380.0,820.0,1100.0,,1746.7,430.0,650.0,430.0,,788.0
1856,5,1.0,14.0,36,1662,screen,ESACC,14.0,649.943266754876,524.6769768152592,1081.8198787228862,948.3047664121488,885.289924262103,751.6102247840965,study,True,False,1628,screen,90.0,301,90,1380.0,820.0,1100.0,1885.2,1757.2,430.0,650.0,430.0,838.9,794.7
1857,5,1.0,14.0,12,1674,,EFIX,14.0,,675.3352500795438,,1112.5653688660275,,913.6157288488415,study,True,False,1664,screen,90.0,301,90,1380.0,820.0,1100.0,,1916.1,430.0,650.0,430.0,,840.7
1858,5,1.0,14.0,36,1710,screen,ESACC,14.0,297.2155615037678,698.492326371593,772.5963305633803,1139.3855932036352,534.5438148552464,938.8607617746095,study,True,False,1676,offscreen,90.0,301,90,1380.0,820.0,1100.0,1592.5,1942.8,430.0,650.0,430.0,637.8,843.7
1859,5,1.0,14.0,26,1736,,EFIX,14.0,,290.946610222563,,779.8319883154319,,534.6568338663595,study,True,False,1712,screen,90.0,301,90,1380.0,820.0,1100.0,,1599.3,430.0,650.0,430.0,,621.2
1860,5,1.0,14.0,382,2118,offscreen,ESACC,14.0,700.7126087063083,286.98071363769384,1141.3808128753521,790.616171096949,941.0494992294506,537.6894363849824,study,True,False,1738,screen,90.0,301,90,1380.0,820.0,1100.0,1944.6,1609.2,430.0,650.0,430.0,845.0,602.7
1861,5,1.0,14.0,64,2182,,EFIX,14.0,,705.2929745857391,,1145.4894936227045,,945.5613041997858,study,True,False,2120,offscreen,90.0,301,90,1380.0,820.0,1100.0,,1948.3,430.0,650.0,430.0,,847.7
1862,5,1.0,14.0,128,2310,screen,ESACC,14.0,659.614076562955,710.158517515632,1106.9393524489044,1151.481272101288,901.4980476961666,950.9937539227059,study,True,False,2184,offscreen,90.0,301,90,1380.0,820.0,1100.0,1914.3,1954.4,430.0,650.0,430.0,816.8,847.6
1863,5,1.0,14.0,42,2352,,EFIX,14.0,,684.7725826871283,,1129.2304857733873,,926.1930090429316,study,True,False,2312,offscreen,90.0,301,90,1380.0,820.0,1100.0,,1934.5,430.0,650.0,430.0,,831.8
1864,5,1.0,14.0,190,2542,screen,ESACC,14.0,202.66191058015806,695.2200011507149,570.5715117318774,1133.4685041940954,353.8924271583103,934.4532358550641,study,True,False,2354,offscreen,90.0,301,90,1380.0,820.0,1100.0,1390.3,1936.2,430.0,650.0,430.0,632.4,847.1
1865,5,1.0,14.0,32,2574,,EFIX,14.0,,190.90589304680987,,596.7856063947925,,367.35413431728256,study,True,False,2544,screen,90.0,301,90,1380.0,820.0,1100.0,,1415.9,430.0,650.0,430.0,,617.5
1866,5,1.0,14.0,90,2664,obj1end,ESACC,14.0,168.14496721579263,211.10341067827397,532.0194827259619,632.7721943954239,299.03967964134796,404.3620283854557,study,True,False,2576,screen,90.0,301,90,1380.0,820.0,1100.0,1349.2,1452.4,430.0,650.0,430.0,595.3,628.3
1867,5,1.0,14.0,30,2694,,EFIX,14.0,,142.75664607996364,,546.7645379868741,,296.97720451240014,study,True,False,2666,obj1start,90.0,301,90,1380.0,820.0,1100.0,,1361.1,430.0,650.0,430.0,,571.5
1868,5,1.0,14.0,50,2744,obj1end,ESACC,14.0,130.20138248113963,137.26124726229182,566.561911886071,578.4294684747658,308.2473033134273,322.77647064183606,study,True,False,2696,obj1start,90.0,301,90,1380.0,820.0,1100.0,1379.4,1392.4,430.0,650.0,430.0,560.2,566.7
1869,5,1.0,14.0,32,2776,,EFIX,14.0,,137.87403671467663,,550.7896603967798,,297.87455413311153,study,True,False,2746,obj1start,90.0,301,90,1380.0,820.0,1100.0,,1364.5,430.0,650.0,430.0,,567.0
1870,5,1.0,14.0,10,2786,obj1end,ESACC,14.0,138.98219310400876,157.27558615373206,523.3851832064031,548.0908775011678,270.22222336440063,307.24519524314786,study,True,False,2778,obj1start,90.0,301,90,1380.0,820.0,1100.0,1335.9,1364.4,430.0,650.0,430.0,561.8,586.5
1871,5,1.0,14.0,172,2958,,EFIX,14.0,,156.54373190901,,559.9124395831905,,317.5436033051209,study,True,False,2788,obj1start,90.0,301,90,1380.0,820.0,1100.0,,1376.3,430.0,650.0,430.0,,586.5
1872,5,1.0,14.0,100,3058,screen,ESACC,14.0,335.5636452299325,253.8269686223274,611.9239822069405,588.6867842919526,462.80337077424156,397.99011294252017,study,True,False,2960,screen,90.0,301,90,1380.0,820.0,1100.0,1421.4,1407.8,430.0,650.0,430.0,763.0,682.3
1873,5,1.0,14.0,32,3090,,EFIX,14.0,,327.7197735871304,,566.727668285218,,428.70065313689463,study,True,False,3060,screen,90.0,301,90,1380.0,820.0,1100.0,,1376.4,430.0,650.0,430.0,,757.7
1874,5,1.0,14.0,58,3148,screen,ESACC,14.0,518.6599656807916,318.74955686243703,834.8413981110423,533.652771003768,693.9626502917862,400.3614367043859,study,True,False,3092,screen,90.0,301,90,1380.0,820.0,1100.0,1619.6,1344.8,430.0,650.0,430.0,890.0,746.8
1875,5,1.0,14.0,72,3220,,blink,14.0,,558.6144018909645,,846.7880785651153,,723.3436596805144,study,True,False,3150,screen,90.0,301,90,1380.0,820.0,1100.0,,1617.1,430.0,650.0,430.0,,935.8
1876,5,1.0,14.0,730,3950,offscreen,ESACC,14.0,1717.8154033539226,601.5656655760865,2179.1323410935834,851.5992308592112,1975.913398912007,751.0267971251093,study,True,False,3222,screen,90.0,301,90,1380.0,820.0,1100.0,2942.4,1601.0,430.0,650.0,430.0,1144.0,989.5
1877,5,1.0,14.0,66,4016,,EFIX,14.0,,1629.4614232929846,,2102.816332921161,,1890.7079441309806,study,True,False,3952,offscreen,90.0,301,90,1380.0,820.0,1100.0,,2882.2,430.0,650.0,430.0,,1061.3
1878,5,1.0,15.0,90,98,,EFIX,15.0,,122.19136630711678,,337.07970867437274,,1210.2853919633997,study,True,False,10,obj1start,91.0,301,91,1380.0,1380.0,260.0,,1423.2,650.0,430.0,430.0,,764.3
1879,5,1.0,15.0,56,154,obj1end,ESACC,15.0,109.03068375462017,129.30119875701075,321.22840783467456,344.54433676959485,1117.262587756343,1212.5703278573167,study,True,False,100,obj1start,91.0,301,91,1380.0,1380.0,260.0,1331.2,1423.4,650.0,430.0,430.0,747.5,771.8
1880,5,1.0,15.0,44,198,,EFIX,15.0,,110.53189584911674,,323.37795224783025,,1119.3843397153635,study,True,False,156,obj1start,91.0,301,91,1380.0,1380.0,260.0,,1332.7,650.0,430.0,430.0,,749.9
1881,5,1.0,15.0,90,288,screen,ESACC,15.0,532.621760727066,98.31256277811096,590.4116699388655,308.97469152019556,642.552674883546,1113.197808118575,study,True,False,200,obj1start,91.0,301,91,1380.0,1380.0,260.0,848.7,1330.6,650.0,430.0,430.0,687.5,735.0
1882,5,1.0,15.0,452,740,,EFIX,15.0,,527.2652653077007,,595.0501323418052,,660.1853224663511,study,True,False,290,screen,91.0,301,91,1380.0,1380.0,260.0,,856.5,650.0,430.0,430.0,,712.9
1883,5,1.0,15.0,74,814,obj1end,ESACC,15.0,88.62104716149541,481.4918171682671,171.11893524680434,561.4003651584135,1194.5885023722603,711.1922173364948,study,True,False,742,screen,91.0,301,91,1380.0,1380.0,260.0,1444.0,905.1,650.0,430.0,430.0,588.7,729.4
1884,5,1.0,15.0,184,998,,EFIX,15.0,,123.42127045205788,,175.64967976059626,,1227.0569709675262,study,True,False,816,obj1start,91.0,301,91,1380.0,1380.0,260.0,,1478.4,650.0,430.0,430.0,,575.5
1885,5,1.0,15.0,14,1012,obj1end,ESACC,15.0,166.700839829918,135.07157361932224,216.02122580894678,184.261580368779,1281.7523824826696,1241.3800103111053,study,True,False,1000,obj1start,91.0,301,91,1380.0,1380.0,260.0,1532.6,1492.8,650.0,430.0,430.0,582.9,575.7
1886,5,1.0,15.0,570,1582,,EFIX,15.0,,179.1817513029718,,225.20679385844474,,1294.8876785265973,study,True,False,1014,obj1start,91.0,301,91,1380.0,1380.0,260.0,,1545.9,650.0,430.0,430.0,,582.3
1887,5,1.0,15.0,26,1608,obj1end,ESACC,15.0,138.3917988899631,172.73447831860324,313.47135435315295,228.25687284285664,1272.92744883595,1292.2187121381583,study,True,False,1584,obj1start,91.0,301,91,1380.0,1380.0,260.0,1499.5,1542.2,650.0,430.0,430.0,719.8,590.6
1888,5,1.0,15.0,274,1882,,EFIX,15.0,,157.3635917231174,,345.42625841125624,,1279.2463797095538,study,True,False,1610,obj1start,91.0,301,91,1380.0,1380.0,260.0,,1497.3,650.0,430.0,430.0,,754.9
1889,5,1.0,15.0,14,1896,screen,ESACC,15.0,189.6049841117053,167.14499693379992,353.1884058119689,352.4960283464198,1323.1621404801456,1289.451608242822,study,True,False,1884,obj1start,91.0,301,91,1380.0,1380.0,260.0,1545.9,1506.8,650.0,430.0,430.0,741.8,758.9
1890,5,1.0,15.0,462,2358,,EFIX,15.0,,212.97025613920835,,369.25374744205374,,1347.4703447571676,study,True,False,1898,screen,91.0,301,91,1380.0,1380.0,260.0,,1569.7,650.0,430.0,430.0,,746.8
1891,5,1.0,15.0,50,2408,screen,ESACC,15.0,568.2912281568316,220.7681136396287,713.9264107735474,376.61991450267203,1680.626942542574,1354.726009198908,study,True,False,2360,screen,91.0,301,91,1380.0,1380.0,260.0,1853.4,1576.0,650.0,430.0,430.0,964.4,751.6
1892,5,1.0,15.0,230,2638,,EFIX,15.0,,563.4010738363922,,694.9134982139863,,1688.1021207261128,study,True,False,2410,screen,91.0,301,91,1380.0,1380.0,260.0,,1876.6,650.0,430.0,430.0,,916.1
1893,5,1.0,15.0,78,2716,screen,ESACC,15.0,277.571324167321,560.0650855034619,396.94563859551346,690.365772616227,901.1624936713689,1685.770120746005,study,True,False,2640,screen,91.0,301,91,1380.0,1380.0,260.0,1112.2,1875.9,650.0,430.0,430.0,723.0,910.3
1894,5,1.0,15.0,296,3012,,EFIX,15.0,,289.17961546416086,,374.26841972039256,,864.8773612484027,study,True,False,2718,screen,91.0,301,91,1380.0,1380.0,260.0,,1091.4,650.0,430.0,430.0,,668.3
1895,5,1.0,15.0,74,3086,screen,ESACC,15.0,287.7168921005509,285.5780978996813,353.89406607062523,368.1016843210582,857.8257457082993,866.5026543525415,study,True,False,3014,screen,91.0,301,91,1380.0,1380.0,260.0,1092.6,1094.7,650.0,430.0,430.0,636.5,662.6
1896,5,1.0,15.0,26,3112,,EFIX,15.0,,289.758830754129,,373.5400647855595,,863.6551279301246,study,True,False,3088,screen,91.0,301,91,1380.0,1380.0,260.0,,1090.7,650.0,430.0,430.0,,666.3
1897,5,1.0,15.0,20,3132,screen,ESACC,15.0,413.8295784498735,304.6275759021168,492.29962421273495,390.12556952858137,759.6149814215094,852.3696146625596,study,True,False,3114,screen,91.0,301,91,1380.0,1380.0,260.0,969.4,1076.4,650.0,430.0,430.0,701.6,675.0
1898,5,1.0,15.0,376,3508,,EFIX,15.0,,441.91403010087834,,511.16338875158107,,727.9175846206767,study,True,False,3134,screen,91.0,301,91,1380.0,1380.0,260.0,,939.9,650.0,430.0,430.0,,690.0
1899,5,1.0,15.0,76,3584,obj1end,ESACC,15.0,83.98309353673504,437.41534038028436,186.47562843438814,506.71508759854396,1064.5511542429515,731.568301664308,study,True,False,3510,screen,91.0,301,91,1380.0,1380.0,260.0,1310.4,944.3,650.0,430.0,430.0,603.0,688.7
1900,5,1.0,15.0,430,4014,,EFIX,15.0,,88.79335560727505,,159.5000313479593,,1075.9926858487468,study,True,False,3586,obj1start,91.0,301,91,1380.0,1380.0,260.0,,1325.5,650.0,430.0,430.0,,579.9
1901,5,1.0,2.0,208,208,screen,ESACC,8.0,,,,,,,study,False,False,2,screen,92.0,301,92,820.0,1380.0,1100.0,,,430.0,210.0,430.0,,
1902,5,1.0,2.0,444,652,,EFIX,8.0,,604.661698803554,,561.4977916252209,,404.2273741349044,study,False,False,210,screen,92.0,301,92,820.0,1380.0,1100.0,,1321.1,430.0,210.0,430.0,,768.4
1903,5,1.0,2.0,72,724,screen,ESACC,8.0,523.5488133880164,577.5757006661551,431.5082386235516,600.0214079514163,287.3732068234615,403.823835353982,study,False,False,654,screen,92.0,301,92,820.0,1380.0,1100.0,1302.0,1264.5,430.0,210.0,430.0,634.4,798.8
1904,5,1.0,2.0,56,780,,EFIX,8.0,,487.34014815116547,,410.7851263130154,,248.20237710384637,study,False,False,726,screen,92.0,301,92,820.0,1380.0,1100.0,,1274.1,430.0,210.0,430.0,,606.9
1905,5,1.0,2.0,30,810,screen,ESACC,8.0,500.9628030103633,486.02568862149656,404.41034853227984,412.75291640399104,257.5494709759662,247.8809593333057,study,False,False,782,screen,92.0,301,92,820.0,1380.0,1100.0,1289.7,1272.1,430.0,210.0,430.0,604.2,608.4
1906,5,1.0,2.0,46,856,,EFIX,8.0,,504.0022718202766,,412.483078440801,,263.3064564343229,study,False,False,812,screen,92.0,301,92,820.0,1380.0,1100.0,,1289.8,430.0,210.0,430.0,,612.5
1907,5,1.0,2.0,10,866,screen,ESACC,8.0,509.15146076585097,562.1364336173204,441.16120636338826,444.2447185955057,279.319190174968,324.3661048876717,study,False,False,858,screen,92.0,301,92,820.0,1380.0,1100.0,1283.6,1336.4,430.0,210.0,430.0,640.5,652.1
1908,5,1.0,2.0,130,996,,EFIX,8.0,,512.6477250510335,,424.8572583821536,,275.56431191284554,study,False,False,868,screen,92.0,301,92,820.0,1380.0,1100.0,,1293.7,430.0,210.0,430.0,,626.0
1909,5,1.0,2.0,10,1006,screen,ESACC,8.0,516.565658943759,496.1540184257304,434.43765950939377,412.70426457694856,282.6872476784193,256.6102297259406,study,False,False,998,screen,92.0,301,92,820.0,1380.0,1100.0,1293.8,1282.0,430.0,210.0,430.0,635.8,610.9
1910,5,1.0,2.0,278,1284,,EFIX,8.0,,520.7710533430213,,444.1063949100486,,290.1077213725964,study,False,False,1008,screen,92.0,301,92,820.0,1380.0,1100.0,,1294.0,430.0,210.0,430.0,,645.7
1911,5,1.0,2.0,130,1414,screen,ESACC,8.0,1132.7788839839839,532.9377543390973,768.731422539758,456.81796155580395,870.5791175993139,305.24522928294874,study,False,False,1286,screen,92.0,301,92,820.0,1380.0,1100.0,1898.0,1300.8,430.0,210.0,430.0,778.0,659.9
1912,5,1.0,2.0,20,1434,,EFIX,8.0,,1154.2396025089417,,778.2911152004755,,890.153391275908,study,False,False,1416,offscreen,92.0,301,92,820.0,1380.0,1100.0,,1924.1,430.0,210.0,430.0,,766.5
1913,5,1.0,2.0,50,1484,screen,ESACC,8.0,762.4262849613725,1146.8323722323155,353.5277075421388,765.5850638563948,484.4108173854089,881.6079003729493,study,False,False,1436,offscreen,92.0,301,92,820.0,1380.0,1100.0,1579.0,1920.7,430.0,210.0,430.0,502.2,752.0
1914,5,1.0,2.0,28,1512,,EFIX,8.0,,757.4547181185156,,345.6785356367965,,479.1259229054507,study,False,False,1486,screen,92.0,301,92,820.0,1380.0,1100.0,,1574.6,430.0,210.0,430.0,,495.7
1915,5,1.0,2.0,10,1522,screen,ESACC,8.0,750.855099203568,767.9486701596663,328.3586149319064,374.54126608425935,471.77895247668687,491.3503434414186,study,False,False,1514,screen,92.0,301,92,820.0,1380.0,1100.0,1569.3,1582.0,430.0,210.0,430.0,478.3,525.4
1916,5,1.0,2.0,314,1836,,EFIX,8.0,,748.1714843536876,,323.1355288420016,,468.9313062699057,study,False,False,1524,screen,92.0,301,92,820.0,1380.0,1100.0,,1566.9,430.0,210.0,430.0,,473.6
1917,5,1.0,2.0,10,1846,screen,ESACC,8.0,757.5621030648247,748.7544991517578,340.15340656827175,313.90014335772446,478.8865627682614,469.1452866650159,study,False,False,1838,screen,92.0,301,92,820.0,1380.0,1100.0,1575.3,1568.1,430.0,210.0,430.0,488.5,461.3
1918,5,1.0,2.0,290,2136,,EFIX,8.0,,757.1806719667373,,332.5155184348543,,478.1072787565568,study,False,False,1848,screen,92.0,301,92,820.0,1380.0,1100.0,,1575.6,430.0,210.0,430.0,,478.9
1919,5,1.0,2.0,58,2194,screen,ESACC,8.0,774.2829586139682,785.0544949237602,357.11916778576864,389.0791179181942,495.96985795509784,508.7303411435179,study,False,False,2138,screen,92.0,301,92,820.0,1380.0,1100.0,1591.3,1598.4,430.0,210.0,430.0,497.9,532.0
1920,5,1.0,2.0,48,2242,,EFIX,8.0,,787.4586973295807,,359.01420584706676,,508.7034499588145,study,False,False,2196,screen,92.0,301,92,820.0,1380.0,1100.0,,1605.2,430.0,210.0,430.0,,489.6
1921,5,1.0,2.0,24,2266,offscreen,ESACC,8.0,1180.9553293838003,795.521162509207,764.0860488191104,371.9434365599157,910.2172762588062,517.2136115764937,study,False,False,2244,screen,92.0,301,92,820.0,1380.0,1100.0,1971.0,1612.4,430.0,210.0,430.0,694.3,500.4
1922,5,1.0,2.0,98,2364,,EFIX,8.0,,1170.2642479371914,,759.627810180749,,900.3546023650904,study,False,False,2268,offscreen,92.0,301,92,820.0,1380.0,1100.0,,1958.0,430.0,210.0,430.0,,702.9
1923,5,1.0,2.0,40,2404,screen,ESACC,8.0,808.831713028118,1166.587544936084,391.1684291964268,752.6450026406872,531.2256959146459,896.1018357307388,study,False,False,2366,offscreen,92.0,301,92,820.0,1380.0,1100.0,1624.3,1956.3,430.0,210.0,430.0,515.5,694.1
1924,5,1.0,2.0,86,2490,,EFIX,8.0,,781.7213634025874,,378.2807026534661,,504.6268819632977,study,False,False,2406,screen,92.0,301,92,820.0,1380.0,1100.0,,1596.5,430.0,210.0,430.0,,520.2
1925,5,1.0,2.0,14,2504,screen,ESACC,8.0,755.0075032739741,777.8394243029854,307.3244702265018,369.1695680849113,475.12980331694615,500.21812242260864,study,False,False,2492,screen,92.0,301,92,820.0,1380.0,1100.0,1574.8,1593.6,430.0,210.0,430.0,447.7,511.1
1926,5,1.0,2.0,78,2582,,EFIX,8.0,,767.7906615738433,,335.5629598152931,,488.53096114780686,study,False,False,2506,screen,92.0,301,92,820.0,1380.0,1100.0,,1586.5,430.0,210.0,430.0,,474.5
1927,5,1.0,2.0,108,2690,offscreen,ESACC,8.0,1165.8206079839215,775.7298821110348,745.5157208268649,356.7027473962039,894.3521062758225,497.325698109398,study,False,False,2584,screen,92.0,301,92,820.0,1380.0,1100.0,1958.7,1592.9,430.0,210.0,430.0,680.0,496.2
1928,5,1.0,2.0,488,3178,,EFIX,8.0,,1140.807994361891,,741.6541512052636,,872.3135216193774,study,False,False,2692,offscreen,92.0,301,92,820.0,1380.0,1100.0,,1925.2,430.0,210.0,430.0,,712.8
1929,5,1.0,2.0,10,3188,screen,ESACC,8.0,1098.5262718751883,1091.399784680206,703.9914559140614,678.7234267358097,830.0505827960123,819.9472483032064,study,False,False,3180,screen,92.0,301,92,820.0,1380.0,1100.0,1884.6,1886.5,430.0,210.0,430.0,700.9,661.8
1930,5,1.0,2.0,56,3244,,EFIX,8.0,,1112.2808008771885,,733.4006953909984,,846.8155525260504,study,False,False,3190,screen,92.0,301,92,820.0,1380.0,1100.0,,1888.7,430.0,210.0,430.0,,738.3
1931,5,1.0,2.0,28,3272,screen,ESACC,8.0,1106.2038916944744,1120.1994554542507,717.2217578963985,720.2796817903446,838.8176500288963,851.2243065138589,study,False,False,3246,screen,92.0,301,92,820.0,1380.0,1100.0,1888.7,1906.9,430.0,210.0,430.0,715.6,701.1
1932,5,1.0,2.0,82,3354,,EFIX,8.0,,1090.5956950217621,,706.1125760103697,,823.6837803429178,study,False,False,3274,screen,92.0,301,92,820.0,1380.0,1100.0,,1872.4,430.0,210.0,430.0,,716.1
1933,5,1.0,2.0,574,3928,screen,ESACC,8.0,813.477731717347,1105.1446602142182,662.2069314043761,722.1472979939757,594.2474400449698,838.7900333218081,study,False,False,3356,screen,92.0,301,92,820.0,1380.0,1100.0,1511.1,1884.6,430.0,210.0,430.0,859.1,726.6
1934,5,1.0,2.0,88,4016,,EFIX,8.0,,779.3133195320095,,632.7442216251367,,558.9572881714666,study,False,False,3930,screen,92.0,301,92,820.0,1380.0,1100.0,,1486.6,430.0,210.0,430.0,,833.7
1935,5,1.0,15.0,332,334,,EFIX,15.0,,614.8373199473174,,296.55510449155986,,349.1946878175554,study,True,False,4,screen,93.0,301,93,1380.0,820.0,1100.0,,782.7,650.0,210.0,650.0,,504.2
1936,5,1.0,15.0,32,366,obj3end,ESACC,15.0,329.9464350466602,613.3059595340649,419.16184225189204,309.8389904450374,106.09736094738639,345.27699025564965,study,True,False,336,screen,93.0,301,93,1380.0,820.0,1100.0,1065.7,781.2,650.0,210.0,650.0,549.6,517.4
1937,5,1.0,15.0,86,452,,EFIX,15.0,,310.0452386346224,,436.21101545009157,,94.23401721246948,study,True,False,368,obj3start,93.0,301,93,1380.0,820.0,1100.0,,1084.2,650.0,210.0,650.0,,557.1
1938,5,1.0,15.0,44,496,obj2end,ESACC,15.0,741.6101671363466,314.40015903303873,76.74398999270237,430.67326362336445,527.622630295555,99.31495355685368,study,True,False,454,obj3start,93.0,301,93,1380.0,820.0,1100.0,755.0,1081.1,650.0,210.0,650.0,250.8,552.5
1939,5,1.0,15.0,324,820,,EFIX,15.0,,782.96423928555,,93.34345183246653,,570.747755142322,study,True,False,498,obj2start,93.0,301,93,1380.0,820.0,1100.0,,727.0,650.0,210.0,650.0,,218.0
1940,5,1.0,15.0,16,836,obj2end,ESACC,15.0,724.7592220868942,777.9705135800457,26.756868277135826,89.20829557838219,525.802177629572,566.0584068804209,study,True,False,822,obj2start,93.0,301,93,1380.0,820.0,1100.0,795.7,731.4,650.0,210.0,650.0,221.2,220.4
1941,5,1.0,15.0,286,1122,,EFIX,15.0,,696.0177081080625,,32.99469654353559,,496.7661924889817,study,True,False,838,obj2start,93.0,301,93,1380.0,820.0,1100.0,,815.6,650.0,210.0,650.0,,242.7
1942,5,1.0,15.0,48,1170,obj3end,ESACC,15.0,284.615758523663,680.4286884016576,442.40945966378246,47.40464112299553,115.81938525134731,479.84080693496674,study,True,False,1124,obj2start,93.0,301,93,1380.0,820.0,1100.0,1119.3,824.4,650.0,210.0,650.0,535.8,257.2
