,block,cond,dom_resp,duration,end,endloc,event,loc1,obj1end,obj1start,obj2end,obj2start,obj3end,obj3start,phase,start,startloc,studytrial,sub,trialnum,x1,x2,x3,xend,xstart,y1,y2,y3,yend,ystart
85,1,2.0,6.0,214,224,screen,ESACC,6.0,943.1919899999151,945.2539235570515,361.1414265907471,361.846624966988,219.6978151916855,225.05328257992596,study,12,screen,6.0,423,6,540.0,1100.0,1380.0,1460.8,1461.7,650.0,430.0,650.0,445.7,440.3
86,1,2.0,6.0,24,248,,EFIX,6.0,,927.5520955719953,,349.7669080973784,,200.02222376526063,study,226,screen,6.0,423,6,540.0,1100.0,1380.0,,1448.3,650.0,430.0,650.0,,462.0
87,1,2.0,6.0,42,290,screen,ESACC,6.0,927.2649675254642,910.0103790616897,347.25829003783343,330.26487854447987,206.5631138417506,199.65693075873926,study,250,screen,6.0,423,6,540.0,1100.0,1380.0,1446.4,1429.2,650.0,430.0,650.0,454.4,456.5
88,1,2.0,6.0,34,324,,blink,6.0,,954.9441920866371,,373.2430977258656,,224.15711008129995,study,292,screen,6.0,423,6,540.0,1100.0,1380.0,,1472.9,650.0,430.0,650.0,,446.0
89,1,2.0,6.0,244,568,screen,ESACC,6.0,981.7206934765102,968.009054709717,389.85063806540074,384.91236664986485,275.7961566084633,235.32430813666485,study,326,screen,6.0,423,6,540.0,1100.0,1380.0,1488.4,1484.8,650.0,430.0,650.0,396.4,439.3
90,1,2.0,6.0,468,1036,,EFIX,6.0,,376.8014463878821,,914.4021708198204,,1198.6472917418203,study,570,screen,6.0,423,6,540.0,1100.0,1380.0,,189.3,650.0,430.0,650.0,,512.2
91,1,2.0,6.0,10,1046,screen,ESACC,6.0,411.76478722688273,352.69172091218695,963.1024036933974,909.4104958708141,1241.6820204867267,1184.003146110685,study,1038,screen,6.0,423,6,540.0,1100.0,1380.0,143.2,199.6,650.0,430.0,650.0,540.0,557.7
92,1,2.0,6.0,56,1102,,blink,6.0,,385.24145675147685,,938.6580740610502,,1215.6459106170678,study,1048,screen,6.0,423,6,540.0,1100.0,1380.0,,168.7,650.0,430.0,650.0,,547.3
93,1,2.0,6.0,2072,3174,obj3end,ESACC,6.0,888.2707920448584,349.103093655728,332.00150602068055,910.2905964580762,133.80956617521784,1182.3709105014382,study,1104,screen,6.0,423,6,540.0,1100.0,1380.0,1419.0,200.4,650.0,430.0,650.0,522.0,569.1
94,1,2.0,6.0,278,3452,,EFIX,6.0,,909.5168387666058,,365.11488602904154,,117.32382537234292,study,3176,obj3start,6.0,423,6,540.0,1100.0,1380.0,,1444.2,650.0,430.0,650.0,,551.8
95,1,2.0,6.0,20,3472,obj3end,ESACC,6.0,944.3122206135001,904.3101237960349,412.4919029508336,368.5875743971844,120.82040390596278,100.1638657400961,study,3454,obj3start,6.0,423,6,540.0,1100.0,1380.0,1482.1,1440.8,650.0,430.0,650.0,585.4,570.4
