SUBID,PIC,CONDITION,B_BT1 dist,B_R dist,BT1_R dist,B_BT2 dist,BT1_BT2 dist,BT2_R dist,ErrorD1-3,ErrorD2-3,ErrorD1-2,T1bias-accuracy,T2bias-accuracy,B_pract,280pix,Day1mem_RR,Day2mem_RR,Day3mem_RR,ConSuccess_RR,Day-3R,RC Day1mem,Day-2T1,Day-3T1,NR Day1mem,t1biasdiff_RR,t2biasdiff_RR,r order,t2worset3,ridworset3
411,121,1,65.11528,191.815,128.1601,177.1017,170.5902,195.1256,111.9864,-14.71335,126.6997,-6.511514,18.02393,4,1,1,0,0,0,0,0,0,0,0,0,0,126,1,1
411,57,1,73.75636,57.28001,17,28.16026,75.95393,59.22837,-45.5961,-29.11976,-16.47634,47.79368,31.06812,5,1,1,2,3,4,5,0,7,8,0,0,0,147,1,1
411,174,1,83.29466,45.12206,39.11521,130.9427,52.80152,86.03488,47.64808,85.82068,-38.1726,-78.14122,-44.90786,2,1,1,2,3,0,5,0,7,8,0,12,13,27,0,0
411,169,1,88.09086,178.0028,90.04999,133.6001,86.12201,107.7126,45.50929,-44.40266,89.91195,-47.47814,-25.88757,2,1,1,0,3,0,0,0,7,8,0,12,13,65,1,0
411,137,1,95.80188,107.0561,15.26434,104.3935,11.6619,3.605551,8.591607,-2.662574,11.25418,-92.73158,-100.7879,2,1,1,2,3,4,5,0,7,8,0,12,13,69,1,0
411,88,1,106.7755,258.0484,190.8507,266.852,207.0097,23.34524,160.0766,8.803574,151.273,-59.84236,-243.5068,2,1,1,0,0,0,5,0,0,0,0,12,13,135,0,0
411,8,1,111.9732,206.4946,97.00515,190.6253,294.0272,391.032,78.65208,-15.86927,94.52134,103.4019,200.4067,2,1,0,0,0,0,0,0,7,0,0,0,0,91,1,1
411,82,1,128.5496,115.1694,14.86607,134.4061,11.40175,19.41649,5.8565,19.23666,-13.38016,-123.0043,-114.9896,2,1,0,2,3,4,5,0,7,8,0,12,13,33,0,0
411,163,1,133.9328,105.2331,62.64184,60.00833,99.0202,102.0049,-73.92449,-45.22474,-28.69974,39.01187,41.99657,4,1,0,2,3,4,0,0,7,8,0,0,0,4,1,1
411,40,1,139.0575,565.1478,426.203,593.016,470.1202,228.2542,453.9585,27.86825,426.0902,-122.8958,-364.7618,2,1,0,0,0,0,0,0,0,0,0,12,13,92,0,0
411,134,1,146.1848,92.39589,100.2447,195.4942,126.5701,205.8276,49.30943,103.0984,-53.78893,-68.92411,10.33335,4,1,0,2,0,0,0,0,0,0,0,12,0,41,0,1
411,84,1,162.6038,440.822,601.8937,198.0227,346.0997,322.1878,35.41891,-242.7992,278.2181,148.077,124.1651,3,1,0,0,0,0,0,0,0,0,0,0,0,47,1,1
411,154,1,189.3806,162.9632,189.0661,138.5135,92.43917,98.0051,-50.86703,-24.44965,-26.41738,-46.07437,-40.50844,5,1,0,0,0,4,0,0,0,8,0,12,13,127,1,0
411,167,1,212.4241,345.8106,281.7108,205,366.602,330.6751,-7.424104,-140.8106,133.3865,161.602,125.6751,6,1,0,0,0,4,0,0,0,0,0,0,0,74,1,1
411,11,1,223.5755,275.632,227.317,486.8069,441.7431,224.8777,263.2315,211.1749,52.05651,-45.06381,-261.9292,5,1,0,0,0,0,0,0,0,0,0,12,13,72,0,0
411,67,1,251.4478,56.921,303.4765,190.2472,322.118,170.0647,-61.2006,133.3262,-194.5268,131.8708,-20.18251,2,1,0,2,0,4,0,0,0,0,0,0,0,7,0,0
411,140,1,296.0676,63.13478,233.0708,220.8189,262.8859,192.398,-75.24863,157.6842,-232.9328,42.06698,-28.42091,2,0,0,2,0,4,0,0,0,0,0,0,13,20,0,0
411,73,1,346.7636,329.196,17.69181,333.9656,12.80625,5.385165,-12.79804,4.769577,-17.56762,-321.1593,-328.5804,5,0,0,0,0,4,5,0,7,8,0,12,13,9,0,0
411,75,1,388.973,494.802,380.6008,467.8162,100.2397,464.1304,78.8432,-26.98578,105.829,-367.5765,-3.685834,4,0,0,0,0,0,0,0,0,8,0,12,0,100,1,0
411,87,1,412.393,494.3137,197.2055,502.4669,302.6896,122.5765,90.0739,8.153249,81.92065,-199.7773,-379.8904,5,0,0,0,0,0,0,0,0,0,0,12,13,101,0,0
411,143,1,469.2728,563.2415,141.2091,494.0466,137.3645,80.00625,24.77371,-69.19495,93.96867,-356.6821,-414.0403,4,0,0,0,0,0,5,0,0,0,0,12,13,99,1,0
411,41,1,12.80625,19.23538,29.42788,42.42641,45.65085,29.15476,29.62016,23.19102,6.429136,3.224442,-13.27165,2,1,1,2,3,0,5,0,7,8,0,0,0,102,0,0
411,47,1,20.80865,187.9202,180.0805,29.15476,31.76476,159.5243,8.346107,-158.7654,167.1115,2.610001,130.3695,5,1,1,0,3,4,0,0,0,8,0,0,0,90,1,1
411,100,1,22.80351,33.24154,50.24938,37.48333,55.57877,5.830952,14.67982,4.241789,10.43803,18.09544,-31.65238,2,1,1,2,3,4,5,0,7,8,0,0,13,61,0,0
411,70,1,26.57066,327.0138,302.2383,258.3273,233.0343,70.83078,231.7567,-68.68645,300.4431,-25.29298,-187.4965,3,1,1,0,0,0,5,0,0,0,0,12,13,133,1,0
411,7,1,34.78505,417.2146,386.246,367.7635,363.8241,363.9918,332.9785,-49.45106,382.4295,-3.939378,-3.771753,2,1,1,0,0,0,0,0,0,0,0,0,0,76,1,0
411,45,1,44.04543,66.52819,22.67157,67.6757,24.16609,9.899495,23.63027,1.147508,22.48276,-43.50961,-57.7762,2,1,1,2,3,0,5,0,7,8,0,12,13,2,0,0
411,34,1,48.54894,58.13777,101.415,143.2829,127.236,147.3839,94.73399,85.14517,9.588823,-16.04694,4.100916,2,1,1,2,0,0,0,0,0,0,0,12,0,24,0,1
411,24,1,54.91812,99.76472,139.6173,122.0041,176.3434,84.6286,67.08598,22.23938,44.8466,54.33932,-37.3755,2,1,1,2,3,0,5,0,0,0,0,0,13,136,0,0
411,171,1,60.81118,42.72002,28.16026,80.08121,39.96248,37.65634,19.27003,37.36119,-18.09116,-40.11873,-42.42487,2,1,1,2,3,0,5,0,7,8,0,12,13,73,0,0
411,165,1,66.85058,156.0417,176.0284,79.92496,18.02776,193.6208,13.07439,-76.1167,89.19108,-61.89721,113.6958,2,1,1,0,3,4,0,0,0,8,0,12,0,70,1,1
411,56,1,72.33948,55.65968,30.61046,45.80393,48.79549,18.86796,-26.53555,-9.85575,-16.6798,2.991562,-26.93597,2,1,1,2,3,4,5,0,7,8,0,0,13,55,1,0
411,76,1,82.9759,190.3733,163.3799,61.40033,71.11259,129.0271,-21.57557,-128.973,107.3974,9.712261,67.6268,2,1,1,0,3,4,0,0,0,8,0,0,0,98,1,1
411,123,1,86.09297,113.8859,84.58132,81.5414,89.20202,42.72002,-4.551572,-32.34451,27.79293,7.660617,-38.82138,4,1,1,2,3,4,5,0,7,8,0,0,13,52,1,0
411,118,1,94.00532,171.6188,226.2786,240.9502,222.009,174.7513,146.9449,69.33144,77.61344,-18.94119,-66.19895,6,1,1,0,0,0,0,0,0,0,0,12,13,114,0,0
411,136,1,102.0784,88.27797,14.31782,119.0042,154.3826,143.0559,16.9258,30.72623,-13.80043,35.37844,24.05173,2,1,1,2,3,4,0,0,7,0,0,0,0,119,0,1
411,170,1,114.0614,215.5737,141.1737,272.0018,340.6303,475.5849,157.9405,56.42818,101.5123,68.62846,203.5831,2,1,0,0,0,0,0,0,0,0,0,0,0,38,0,1
411,108,1,123.13,124.4227,1.414214,119.9208,8.485281,8.602325,-3.209205,-4.50186,1.292654,-111.4355,-111.3185,2,1,0,2,3,4,5,0,7,8,0,12,13,142,1,0
411,36,1,130.384,158.8616,285.6169,172.7542,301.4697,22.47221,42.37011,13.89259,28.47753,128.7156,-150.282,2,1,0,0,0,0,5,0,0,0,0,0,13,60,0,0
411,145,1,140.3887,122.8088,230.3845,39.01282,177.4176,121.3425,-101.3759,-83.79598,-17.57995,138.4048,82.32967,5,1,0,2,3,4,0,0,0,0,0,0,0,121,1,1
411,27,1,150.4161,200.4121,137.7679,105.5367,96.62815,95.33625,-44.87937,-94.87535,49.99599,-8.90857,-10.20048,2,1,0,0,3,4,0,0,0,8,0,0,0,128,1,0
411,9,1,167.0928,247.1295,265.6332,243.1152,247.1943,24.73863,76.02241,-4.014322,80.03673,4.079057,-218.3766,3,1,0,0,0,0,5,0,0,0,0,0,13,22,1,0
411,39,1,183.8314,48.25971,211.1232,78.79086,240.9025,32.38827,-105.0406,30.53115,-135.5717,162.1116,-46.40259,6,1,0,2,3,4,5,0,0,0,0,0,13,139,0,0
411,5,1,219.4926,559.7294,381.7643,514.0623,502.6221,421.9253,294.5697,-45.66715,340.2368,-11.44013,-92.1369,3,1,0,0,0,0,0,0,0,0,0,12,13,48,1,0
411,19,1,235.0915,249.0984,23.5372,283.9894,53.90733,34.98571,48.89796,34.89106,14.0069,-230.0821,-249.0037,6,1,0,0,0,0,5,0,7,8,0,12,13,43,0,0
411,144,1,258.4512,219.7385,471.069,397.2317,624.6039,196.4994,138.7805,177.4932,-38.71268,227.3722,-200.7323,2,1,0,0,0,0,0,0,0,0,0,0,13,130,0,0
411,85,1,272.6169,79.76215,275.2199,134.3168,368.3925,93.19335,-138.3002,54.55464,-192.8548,234.0757,-41.12344,4,1,0,2,3,4,5,0,0,0,0,0,13,81,0,0
411,4,1,339.8147,499.2524,366.2854,66.4003,388.3722,499.1593,-273.4144,-432.8521,159.4378,321.9719,432.759,7,0,0,0,3,4,0,0,0,0,0,0,0,37,1,1
411,71,1,362.5162,34.43835,343.4938,350.7207,83.67198,325.4428,-11.79552,316.2823,-328.0779,-267.0487,-25.27791,3,0,0,2,0,4,0,0,0,8,0,12,13,113,0,0
411,15,1,422.7647,389.8525,67.26812,373.7513,176.9181,110.1136,-49.01346,-16.10128,-32.91217,-196.8332,-263.6377,5,0,0,0,0,4,0,0,7,0,0,12,13,131,1,0
411,2,1,471.7171,525.0924,53.41348,132.9135,600.6005,654.0031,-338.8036,-392.1789,53.3753,467.687,521.0896,2,0,0,0,3,4,0,0,7,0,0,0,0,39,1,1
411,69,1,5,20.80865,25.05993,294.0085,298.6905,282.8781,289.0085,273.1999,15.80865,4.681972,-11.13044,5,1,1,2,0,0,0,0,7,0,0,0,0,23,0,0
411,125,1,17.49286,141.1737,143.1782,590.4481,599.0534,714.32,572.9553,449.2745,123.6808,8.605285,123.8718,3,1,1,0,0,0,0,0,0,0,0,0,0,40,0,1
411,156,1,20.61553,19.92486,11.04536,34.52535,17.80449,15,13.90982,14.60049,-0.6906693,-16.72086,-19.52535,2,1,1,2,3,4,5,0,7,8,0,12,0,84,0,0
411,117,1,31,67.91171,38.48376,28.30194,28.84441,51.62364,-2.698057,-39.60976,36.91171,0.5424668,23.32169,2,1,1,2,3,4,5,0,7,8,0,0,0,19,1,1
411,139,1,38.47077,21.93171,59.90826,37.10795,27.07397,52.34501,-1.362817,15.17624,-16.53906,-10.03398,15.23706,2,1,1,2,3,4,5,0,7,8,0,12,0,134,0,1
411,148,1,43.13931,91,114.0702,92.76314,135.8308,98.15294,49.62383,1.763139,47.86069,43.06764,5.389803,2,1,1,2,3,0,0,0,0,0,0,0,0,78,0,1
411,90,1,49.81967,65.49046,23.34524,79.24645,37.01351,14.31782,29.42678,13.75599,15.67078,-42.23294,-64.92863,2,1,1,2,3,0,5,0,7,8,0,12,13,50,0,0
411,159,1,54.40588,138.4088,90.80198,77.10383,24.18677,81.70679,22.69794,-61.30499,84.00293,-52.91705,4.602967,4,1,1,0,3,0,5,0,7,8,0,12,0,5,1,1
411,129,1,63.50591,385.0831,322,244.6753,232.8197,361.7195,181.1694,-140.4078,321.5772,-11.85562,117.0442,4,1,1,0,0,0,0,0,0,0,0,12,0,95,1,1
411,13,1,66.7308,18.02776,79.71198,54.81788,79.69944,70.72482,-11.91292,36.79012,-48.70305,24.88156,15.90694,2,1,1,2,3,4,5,0,7,8,0,0,0,51,0,1
411,96,1,75.23962,95.60335,83.74366,163.591,196.7359,121.6306,88.35134,67.98761,20.36373,33.14491,-41.96037,3,1,1,2,0,0,0,0,7,0,0,0,13,49,0,0
411,74,1,85.32878,180.754,149.2146,348.3691,433.6865,473.6676,263.0403,167.6151,95.4252,85.31747,125.2985,2,1,1,0,0,0,0,0,0,0,0,0,0,145,0,1
411,52,1,88.05112,357.8058,269.8185,398.1771,312.2723,95.07891,310.126,40.37128,269.7547,-85.90478,-303.0982,2,1,1,0,0,0,0,0,0,0,0,12,13,71,0,0
411,103,1,94.36631,79.81228,15,107.1541,21.18962,29.73214,12.78779,27.34181,-14.55403,-85.96447,-77.42196,2,1,1,2,3,4,5,0,7,8,0,12,13,1,0,0
411,166,1,104.0481,231.8124,289.56,167.72,110.0182,388.9897,63.67194,-64.09242,127.7644,-57.70182,221.2697,4,1,1,0,0,0,0,0,0,0,0,12,0,82,1,1
411,131,1,119.2057,388.7338,327.6217,31.38471,90.13878,362.5479,-87.82099,-357.3491,269.5281,58.75407,331.1632,2,1,0,0,3,4,0,0,0,8,0,0,0,80,1,1
411,50,1,123.2599,158.0506,35.22783,128.1913,5.09902,30.14963,4.931375,-29.85936,34.79074,-123.0922,-98.04164,2,1,0,0,3,4,5,0,7,8,0,12,13,150,1,0
411,168,1,130.361,206.6325,106.0424,491.8557,525.7109,470.5454,361.4946,285.2231,76.27149,33.85528,-21.31024,2,1,0,0,0,0,0,0,0,0,0,0,0,68,0,0
411,10,1,138.0507,163.0276,91.08238,103.5761,35.01428,91.44397,-34.47466,-59.45155,24.97689,-68.56178,-12.13209,5,1,0,0,3,4,5,0,7,8,0,12,0,75,1,0
411,22,1,156.6269,172.4094,17,192,38.62642,30.41381,35.37305,19.5906,15.78245,-153.3736,-161.5862,2,1,0,0,0,0,5,0,7,8,0,12,13,57,0,0
411,175,1,168.119,366.269,533.7687,369.8459,478.9092,328.0137,201.7269,3.576887,198.15,109.0633,-41.83219,3,1,0,0,0,0,0,0,0,0,0,0,13,58,0,0
411,172,1,184.0435,313.498,156.0801,353.0581,171.6799,90.93404,169.0146,39.56006,129.4545,-181.3781,-262.124,5,1,0,0,0,0,5,0,0,0,0,12,13,36,0,0
411,53,1,197.717,164.2224,307.1563,218.2132,57.69749,348.3676,20.49623,53.99079,-33.49456,-160.5157,130.1544,2,1,0,0,0,0,0,0,0,8,0,12,0,106,0,1
411,43,1,220.4359,244.6385,95.03683,313,97.86215,157.6991,92.56407,68.36149,24.20258,-215.1379,-155.3009,4,1,0,0,0,0,0,0,7,8,0,12,13,122,0,0
411,116,1,258.3796,88.23831,323.8179,45.69464,300.0267,87.9659,-212.6849,-42.54368,-170.1413,254.332,42.27126,4,1,0,2,3,4,5,0,0,0,0,0,0,31,1,1
411,152,1,273.1172,289.6377,34.0147,471.3067,559.9473,593.7306,198.1895,181.669,16.52051,88.64062,122.4239,3,1,0,0,0,0,0,0,7,0,0,0,0,29,0,1
411,89,1,342.6981,31.40064,371.8602,241.9793,126.0635,267.4696,-100.7188,210.5787,-311.2975,-115.9159,25.49029,2,0,0,2,0,4,0,0,0,0,0,12,0,12,0,1
411,128,1,360.8892,418.4985,100.5684,191.6716,500.025,528.16,-169.2176,-226.8269,57.60933,308.3534,336.4884,4,0,0,0,0,4,0,0,0,0,0,0,0,14,1,1
411,113,1,404.5986,59.90826,357.5318,574.2238,203.0099,536.66,169.6253,514.3156,-344.6903,-371.214,-37.56378,4,0,0,2,0,0,0,0,0,0,0,12,13,105,0,0
411,95,1,544.2068,130.6139,605.2214,157.6483,396.8728,212.0778,-386.5584,27.03441,-413.5928,239.2244,54.42947,3,0,0,0,0,4,0,0,0,0,0,0,0,30,0,1
411,31,1,12.04159,15.6205,4.123106,14.76482,4.123106,5.830952,2.723228,-0.8556763,3.578905,-10.64172,-8.933871,2,1,1,2,3,4,5,0,7,8,0,12,0,13,1,0
411,20,1,18.60108,61.68468,44.55334,524.2976,542.8609,583.9529,505.6966,462.6129,43.08361,18.56331,59.65528,3,1,1,2,0,0,0,0,7,0,0,0,0,59,0,1
411,150,1,22.82542,48.54894,25.80698,47.85394,25.07987,5.385165,25.02852,-0.6949999,25.72352,-22.77407,-42.46878,2,1,1,2,3,0,5,0,7,8,0,12,13,149,1,0
411,92,1,30.14963,441.0907,470.8333,55.9017,25.96151,495.4453,25.75207,-385.189,410.9411,-29.94019,439.5436,5,1,1,0,3,0,0,0,0,8,0,12,0,11,1,1
411,14,1,34.43835,25.4951,12.16553,20,19.0263,7.071068,-14.43835,-5.495098,-8.943253,-0.9737024,-12.92893,2,1,1,2,3,4,5,0,7,8,0,0,0,25,1,0
411,91,1,43.60046,68.26419,25.07987,73.82412,31.32092,7.071068,30.22366,5.559923,24.66373,-42.5032,-66.75305,2,1,1,2,3,0,5,0,7,8,0,12,13,144,0,0
411,104,1,48.02083,26.24881,46.95743,56.22277,19.92486,62.8172,8.201942,29.97396,-21.77202,-36.29791,6.594424,2,1,1,2,3,4,5,0,7,8,0,12,0,108,0,1
411,127,1,51.0098,18.35756,67.47592,47.43416,15.23155,61.29437,-3.575638,29.07661,-32.65224,-32.20262,13.86021,2,1,1,2,3,4,5,0,7,8,0,12,0,148,0,1
411,48,1,57.00877,24.20744,40.49691,27.16616,30.26549,19.69772,-29.84262,2.958719,-32.80133,3.099336,-7.46844,2,1,1,2,3,4,5,0,7,8,0,0,0,117,0,0
411,3,1,70.76722,254.4209,315.9019,304.3107,373.3591,229.4275,233.5435,49.88979,183.6537,69.04838,-74.88315,5,1,1,0,0,0,0,0,0,0,0,0,13,123,0,0
411,124,1,81.9329,124.7798,44.68781,85.90693,12.20656,47.43416,3.974027,-38.87288,42.84691,-73.70037,-38.47276,2,1,1,2,3,4,5,0,7,8,0,12,13,21,1,0
411,81,1,84.59314,86.46965,19.10497,2.828427,86.83317,88.27797,-81.76472,-83.64122,1.876504,84.00475,85.44954,2,1,1,2,3,4,5,0,7,8,0,0,0,86,1,1
411,68,1,90.24965,54.23099,99.15644,61.26989,99.20181,7.81025,-28.97976,7.038907,-36.01867,37.93192,-53.45965,3,1,1,2,3,4,5,0,7,8,0,0,13,115,0,0
411,153,1,99.31767,12.80625,111.8034,45.61798,70.00714,57.45433,-53.69969,32.81173,-86.51142,24.38916,11.83635,7,1,1,2,3,4,5,0,0,8,0,0,0,124,0,1
411,72,1,101.1385,114.3372,98.50888,111.8034,102.2595,6.708204,10.66488,-2.533822,13.1987,-9.543925,-105.0952,2,1,1,2,3,4,5,0,7,8,0,0,13,35,1,0
411,33,1,119.4738,44.14748,137.9311,26,124.8439,19,-93.47385,-18.14748,-75.32637,98.8439,-7,3,1,0,2,3,4,5,0,0,0,0,0,0,54,1,0
411,99,1,128.8759,127.0118,10.81665,130.384,2.236068,12.80625,1.508139,3.372238,-1.864099,-128.148,-117.5778,2,1,0,0,3,4,5,0,7,8,0,12,13,15,0,0
411,25,1,134.1641,166.1385,33.61547,148.9597,23.25941,19.41649,14.79565,-17.17877,31.97442,-125.7003,-129.5432,2,1,0,0,0,4,5,0,7,8,0,12,13,85,1,0
411,49,1,136.6163,98.59513,196.7867,182.4719,50.9902,228.0548,45.85566,83.87678,-38.02112,-131.4817,45.5829,3,1,0,2,0,0,0,0,0,8,0,12,0,118,0,1
411,147,1,142.0563,50.60632,91.52595,359.0014,256.1445,320.4076,216.9451,308.3951,-91.45,-102.8569,-38.59384,2,1,0,2,0,0,0,0,7,0,0,12,13,129,0,0
411,30,1,158.8238,196.6571,76.53104,228.3265,111.0045,35.90265,69.50272,31.66946,37.83326,-117.322,-192.4239,4,1,0,0,0,0,5,0,7,0,0,12,13,110,0,0
411,38,1,178.6757,307.9383,485.8282,468.4805,595.5275,332.9625,289.8048,160.5422,129.2626,127.047,-135.5181,5,1,0,0,0,0,0,0,0,0,0,0,13,111,0,0
411,120,1,194.1649,98.23441,242.0124,96.04686,222.7667,22.02272,-98.11801,-2.18755,-95.93046,126.7198,-74.02415,5,1,0,2,3,4,5,0,0,0,0,0,13,26,1,0
411,130,1,240.252,242.9094,447.2606,274.5924,497.99,74.43118,34.34047,31.68298,2.657497,223.3975,-200.1612,4,1,0,0,0,0,5,0,0,0,0,0,13,3,0,0
411,93,1,258.155,320.7304,64.49806,305.2622,516.462,566.4459,47.10719,-15.46823,62.57542,211.1998,261.1838,2,1,0,0,0,0,0,0,7,0,0,0,0,45,1,1
411,111,1,328.4692,62.36986,331.5811,100.3444,237.0338,133.4054,-228.1248,37.97454,-266.0993,136.6893,33.06099,2,0,0,2,3,4,0,0,0,0,0,0,0,16,0,1
411,62,1,351.5181,167.2603,233.1373,507.3066,343.8212,496.6206,155.7885,340.0463,-184.2579,-163.4854,-10.68603,5,0,0,0,0,0,0,0,0,0,0,12,0,104,0,0
411,98,1,387.924,381.3896,17.80449,383.6418,14.42221,3.605551,-4.282202,2.252195,-6.534397,-369.2196,-380.0362,3,0,0,0,0,4,5,0,7,8,0,12,13,6,0,0
411,12,1,457.1608,520.7475,87.00575,526.1796,83.36066,14.86607,69.01882,5.432088,63.58674,-442.819,-511.3136,2,0,0,0,0,0,5,0,7,8,0,12,13,17,0,0
411,18,1,484.1487,583.7893,315.3569,535.0084,51.78803,308.1104,50.85967,-48.78093,99.64061,-483.2204,-226.898,2,0,0,0,0,0,0,0,0,8,0,12,13,94,1,0
411,23,2,15.6205,0,0,52,41.23106,0,36.3795,0,0,-10.76894,0,4,1,0,0,0,0,0,6,0,0,0,0,0,109,0,0
411,105,2,19.23538,0,0,17.11724,5.385165,0,-2.118141,0,0,-11.73208,0,2,1,0,0,0,0,0,6,0,0,0,0,0,66,0,0
411,110,2,23.76973,0,0,48.41487,47.67599,0,24.64515,0,0,-0.738884,0,2,1,0,0,0,0,0,6,0,0,0,0,0,141,0,0
411,112,2,26.40076,0,0,51.47815,31,0,25.07739,0,0,-20.47815,0,2,1,0,0,0,0,0,6,0,0,0,0,0,138,0,0
411,65,2,37.64306,0,0,48.50773,73.00685,0,10.86467,0,0,24.49912,0,2,1,0,0,0,0,0,6,0,0,0,0,0,62,0,0
411,102,2,45.61798,0,0,91.19759,51.92302,0,45.57961,0,0,-39.27457,0,4,1,0,0,0,0,0,6,0,0,0,0,0,140,0,0
411,114,2,50.91169,0,0,56.60389,13.41641,0,5.692199,0,0,-43.18748,0,2,1,0,0,0,0,0,6,0,0,0,0,0,77,0,0
411,109,2,51.86521,0,0,39.20459,33.24154,0,-12.66062,0,0,-5.963051,0,2,1,0,0,0,0,0,6,0,0,0,0,0,116,0,0
411,158,2,62.03225,0,0,124.6515,75.27284,0,62.61926,0,0,-49.37868,0,4,1,0,0,0,0,0,6,0,0,0,0,0,63,0,0
411,176,2,69.64194,0,0,243.0905,264.6828,0,173.4486,0,0,21.59231,0,2,1,0,0,0,0,0,6,0,0,0,0,0,120,0,0
411,78,2,76.02631,0,0,313.957,384.22,0,237.9307,0,0,70.26299,0,3,1,0,0,0,0,0,6,0,0,0,0,0,32,0,0
411,164,2,85.70298,0,0,473.241,520.0346,0,387.538,0,0,46.79366,0,3,1,0,0,0,0,0,6,0,0,0,0,0,44,0,0
411,32,2,90.70832,0,0,267.8451,276.0163,0,177.1368,0,0,8.171199,0,3,1,0,0,0,0,0,6,0,0,0,0,0,18,0,0
411,80,2,99.62429,0,0,329.2005,361.5218,0,229.5763,0,0,32.32124,0,2,1,0,0,0,0,0,6,0,0,0,0,0,10,0,0
411,42,2,104.4844,0,0,80.77747,45.09989,0,-23.70698,0,0,-35.67758,0,2,1,0,0,0,0,0,6,0,0,0,0,0,143,0,0
411,64,2,106.3015,0,0,98.0867,199.4016,0,-8.214762,0,0,101.3149,0,2,1,0,0,0,0,0,0,0,0,0,0,0,67,0,0
411,160,2,122.2865,0,0,487.2587,512.7231,0,364.9721,0,0,25.46446,0,5,1,0,0,0,0,0,0,0,0,0,0,0,93,0,0
411,155,2,134.0933,0,0,40.45986,111.0856,0,-93.63339,0,0,70.6257,0,4,1,0,0,0,0,0,0,0,0,0,0,0,96,0,0
411,58,2,136.4881,0,0,37.16181,113.1371,0,-99.32629,0,0,75.97528,0,4,1,0,0,0,0,0,0,0,0,0,0,0,53,0,0
411,133,2,152.2662,0,0,188.6796,91.35097,0,36.41341,0,0,-97.32865,0,2,1,0,0,0,0,0,0,0,0,0,0,0,88,0,0
411,54,2,171.0935,0,0,174.0259,67.18631,0,2.932318,0,0,-106.8396,0,2,1,0,0,0,0,0,0,0,0,0,0,0,137,0,0
411,29,2,182.0989,0,0,278.0072,326.1656,0,95.90832,0,0,48.15841,0,7,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0
411,46,2,217.2671,0,0,234.0961,247.168,0,16.82902,0,0,13.07182,0,2,1,0,0,0,0,0,0,0,0,0,0,0,125,0,0
411,126,2,233.8931,0,0,223.8973,10,0,-9.99584,0,0,-213.8973,0,2,1,0,0,0,0,0,0,0,0,0,0,0,34,0,0
411,79,2,260.9693,0,0,263.8276,11.6619,0,2.858248,0,0,-252.1657,0,2,1,0,0,0,0,0,0,0,0,0,0,0,42,0,0
411,180,2,270.7804,0,0,286.4001,19.10497,0,15.61972,0,0,-267.2951,0,4,1,0,0,0,0,0,0,0,0,0,0,0,79,0,0
411,106,2,356.6287,0,0,460.8514,438.6342,0,104.2227,0,0,-22.21714,0,4,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0
411,28,2,361.0014,0,0,552.9593,232.7445,0,191.9579,0,0,-320.2148,0,4,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0
411,26,2,449.6899,0,0,544.023,154.1493,0,94.33308,0,0,-389.8737,0,2,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0
411,161,2,467.0418,0,0,678.6759,331.9413,0,211.6342,0,0,-346.7347,0,2,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0
411,44,3,17.02939,0,0,26.90725,10.29563,0,9.877862,0,0,-16.61162,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
411,17,3,19.72308,0,0,31.14482,25.23886,0,11.42174,0,0,-5.905964,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
411,135,3,21.93171,0,0,71.11962,75.66373,0,49.18791,0,0,4.544112,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
411,179,3,23.19483,0,0,34.05877,12.08305,0,10.86395,0,0,-21.97573,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
411,138,3,36.87818,0,0,167.7051,130.8625,0,130.8269,0,0,-36.84258,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
411,55,3,46.40043,0,0,35.69314,21.09502,0,-10.70729,0,0,-14.59811,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
411,173,3,49.0408,0,0,49.51767,72.1734,0,0.4768743,0,0,22.65573,0,4,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
411,162,3,57.3062,0,0,48.25971,23.08679,0,-9.046481,0,0,-25.17292,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
411,1,3,61.77378,0,0,63.51378,5.09902,0,1.739997,0,0,-58.41476,0,4,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
411,66,3,70.61161,0,0,222.4635,288.0139,0,151.8519,0,0,65.55041,0,7,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
411,141,3,73.57309,0,0,476.806,508.6738,0,403.2329,0,0,31.86773,0,4,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
411,132,3,83.18654,0,0,16,82.02439,0,-67.18654,0,0,66.02439,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
411,61,3,90.82401,0,0,440.8322,394.6137,0,350.0082,0,0,-46.21843,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
