sub,cond,answer,recogcxt,recallcxt,subgroup,lesion,picid,block,response,RT,original_update,original_lure,update_lure,updatedistraw,finalcall_O,finalcall(raw)_U,finalcall_lure,finalcallCXT,finalcallRT,recogcxtcond,luredistfix,updaterecogMed,distfix,<180
869,active,LocN,Cxt2,Cxt0,old,control,96,2,3,1.18E+03,2.74E+02,2.72E+02,2.73E+02,2.74E+02,1.27E+02,1.61E+02,1.92E+02,2,4.02E+03,9,90,1,1,0
869,active,Loc2,Cxt2,Cxt1,old,control,47,2,2,1.22E+03,5.38E+02,5.38E+02,5.38E+02,5.38E+02,6.00E+02,8.20E+01,6.17E+02,1,4.72E+03,9,90,0,1,0
869,active,Loc1,Cxt2,Cxt1,old,control,54,2,1,2.07E+03,1.02E+03,1.02E+03,4.59E+02,1.02E+03,1.04E+03,3.24E+01,4.87E+02,1,6.47E+03,9,90,0,1,0
869,active,Loc1,Cxt1,Cxt1,old,control,19,2,1,1.25E+03,3.65E+02,3.64E+02,3.64E+02,3.65E+02,3.45E+02,1.12E+02,4.46E+02,1,1.19E+04,10,90,0,1,0
869,active,LocN,Cxt2,Cxt0,old,control,28,2,3,2.62E+03,2.49E+02,2.48E+02,2.48E+02,2.49E+02,7.64E+02,6.19E+02,5.26E+02,2,1.22E+04,9,90,1,1,0
869,active,LocN,Cxt2,Cxt1,old,control,29,2,3,5.03E+03,1.25E+02,1.24E+02,1.24E+02,1.25E+02,4.77E+01,1.45E+02,9.76E+01,1,3.95E+03,9,90,1,1,1
869,active,Loc2,Cxt2,Cxt0,old,control,94,2,2,9.17E+02,9.40E+01,9.38E+01,9.50E+01,9.40E+01,1.16E+02,2.32E+01,1.01E+02,2,4.10E+03,9,90,1,1,1
869,active,Loc2,Cxt1,Cxt1,old,control,42,2,2,8.00E+02,2.66E+02,2.66E+02,2.66E+02,2.66E+02,3.24E+02,1.05E+02,2.21E+02,1,3.20E+03,10,90,1,1,0
869,active,Loc2,Cxt2,Cxt1,old,control,58,2,2,7.00E+02,8.68E+02,8.68E+02,8.69E+02,8.68E+02,9.53E+02,115,8.47E+02,1,2.08E+04,9,90,0,1,0
869,active,Loc2,Cxt1,Cxt0,old,control,51,2,2,6.17E+02,1.09E+02,1.09E+02,1.09E+02,1.09E+02,1.73E+02,7.08E+01,1.74E+02,2,5.17E+03,10,90,1,1,1
869,active,Loc2,Cxt1,Cxt1,old,control,23,2,2,7.10E+03,4.54E+02,4.53E+02,4.54E+02,4.54E+02,5.00E+02,1.60E+02,341,1,9.93E+03,10,90,0,1,0
869,active,Loc2,Cxt1,Cxt1,old,control,78,2,2,1.47E+03,9.17E+02,9.16E+02,5.05E+02,9.17E+02,9.78E+02,1.73E+02,6.78E+02,1,5.68E+03,10,90,0,1,0
869,active,Loc2,Cxt1,Cxt0,old,control,81,2,2,1.52E+03,6.67E+02,6.68E+02,6.68E+02,6.67E+02,6.20E+02,6.57E+02,4.96E+01,2,7.58E+03,10,90,0,1,0
869,active,Loc2,Cxt1,Cxt1,old,control,65,2,2,1.22E+03,2.86E+02,2.87E+02,2.86E+02,2.86E+02,2.54E+02,3.13E+01,2.73E+02,1,4.62E+03,10,90,1,1,0
869,active,Loc2,Cxt1,Cxt0,old,control,93,2,2,1.63E+03,7.72E+02,7.72E+02,7.72E+02,7.72E+02,7.94E+02,1.36E+02,8.97E+02,2,4.92E+03,10,90,0,1,0
869,active,Loc1,Cxt1,Cxt0,old,control,76,2,1,1.58E+03,1.48E+02,1.48E+02,1.48E+02,1.48E+02,1.97E+02,5.12E+01,1.65E+02,2,3.90E+03,10,90,1,1,1
869,active,Loc2,Cxt2,Cxt1,old,control,85,2,2,1.13E+03,1.56E+02,1.56E+02,1.56E+02,1.56E+02,1.14E+02,1.03E+02,2.11E+02,1,3.45E+03,9,90,1,1,1
869,active,Loc2,Cxt2,Cxt1,old,control,37,2,2,7.17E+02,4.26E+02,4.26E+02,4.26E+02,4.26E+02,4.02E+02,7.21E+01,4.72E+02,1,4.90E+03,9,90,0,1,0
869,active,LocN,Cxt1,Cxt1,old,control,83,2,3,2.38E+03,1.60E+02,1.60E+02,1.60E+02,1.60E+02,1.22E+01,1.67E+02,1.72E+02,1,4.68E+03,10,90,1,1,1
869,passive,LocN,Cxt2,notest,old,control,16,3,3,1.02E+03,2.86E+02,2.87E+02,2.86E+02,2.86E+02,0,0,0,0,0,9,90,0,1,0
869,passive,Loc1,Cxt1,notest,old,control,38,3,1,8.50E+02,161,1.62E+02,1.61E+02,161,0,0,0,0,0,10,90,1,1,1
869,passive,Loc1,Cxt2,notest,old,control,20,3,1,9.50E+02,4.54E+02,4.54E+02,4.55E+02,4.54E+02,0,0,0,0,0,9,90,0,1,0
869,passive,Loc1,Cxt2,notest,old,control,68,3,1,6.83E+02,9.43E+01,9.44E+01,9.50E+01,9.43E+01,0,0,0,0,0,9,90,1,1,1
869,passive,Loc1,Cxt2,notest,old,control,2,3,1,3.75E+03,6.69E+02,6.69E+02,6.70E+02,6.69E+02,0,0,0,0,0,9,90,0,1,0
869,passive,Loc1,Cxt1,notest,old,control,45,3,1,6.67E+02,2.51E+02,2.51E+02,2.50E+02,2.51E+02,0,0,0,0,0,10,90,1,1,0
869,passive,Loc1,Cxt2,notest,old,control,33,3,1,5.67E+02,7.73E+02,7.73E+02,7.73E+02,7.73E+02,0,0,0,0,0,9,90,0,1,0
869,passive,Loc2,Cxt2,notest,old,control,34,3,2,2.63E+03,9.04E+01,9.01E+01,8.99E+01,9.04E+01,0,0,0,0,0,9,90,1,1,1
869,passive,Loc1,Cxt1,notest,old,control,10,3,1,1.37E+03,917,9.17E+02,9.17E+02,917,0,0,0,0,0,10,90,0,1,0
869,passive,Loc2,Cxt1,notest,old,control,63,3,2,7.83E+02,8.67E+02,8.67E+02,7.74E+02,8.67E+02,0,0,0,0,0,10,90,0,1,0
869,passive,Loc2,Cxt2,notest,old,control,62,3,2,7.50E+02,4.25E+02,425,4.26E+02,4.25E+02,0,0,0,0,0,9,90,0,1,0
869,passive,Loc1,Cxt1,notest,old,control,49,3,1,7.83E+02,5.40E+02,5.40E+02,5.39E+02,5.40E+02,0,0,0,0,0,10,90,0,1,0
869,passive,Loc2,Cxt2,notest,old,control,74,3,2,7.00E+02,9.07E+01,9.15E+01,9.12E+01,9.07E+01,0,0,0,0,0,9,90,1,1,1
869,passive,Loc1,Cxt1,notest,old,control,88,3,1,7.17E+02,3.65E+02,3.65E+02,3.65E+02,3.65E+02,0,0,0,0,0,10,90,0,1,0
869,passive,Loc1,Cxt2,notest,old,control,1,3,1,7.17E+02,1.02E+03,1.02E+03,7.48E+02,1.02E+03,0,0,0,0,0,9,90,0,1,0
869,passive,Loc2,Cxt1,notest,old,control,69,3,2,1.32E+03,6.68E+02,6.67E+02,5.43E+02,6.68E+02,0,0,0,0,0,10,90,0,1,0
869,passive,Loc2,Cxt2,notest,old,control,44,3,2,9.17E+02,1.25E+02,1.26E+02,1.26E+02,1.25E+02,0,0,0,0,0,9,90,1,1,1
869,passive,Loc2,Cxt1,notest,old,control,86,3,2,6.33E+02,2.74E+02,2.75E+02,2.74E+02,2.74E+02,0,0,0,0,0,10,90,0,1,0
869,passive,Loc1,Cxt1,notest,old,control,60,3,1,7.50E+02,9.68E+01,9.76E+01,9.78E+01,8.96E+01,0,0,0,0,0,10,90,1,1,1
869,passive,LocN,Cxt2,notest,old,control,39,3,3,7.33E+02,1.56E+02,1.56E+02,155,1.56E+02,0,0,0,0,0,9,90,1,1,1
869,passive,Loc1,Cxt1,notest,old,control,36,3,1,8.17E+02,9.10E+01,9.06E+01,9.04E+01,9.10E+01,0,0,0,0,0,10,90,1,1,1
869,passive,LocN,Cxt1,notest,old,control,27,3,3,3.85E+03,1.49E+02,1.49E+02,1.49E+02,1.49E+02,0,0,0,0,0,10,90,1,1,1
869,passive,Loc1,Cxt1,notest,old,control,84,3,1,7.00E+02,1.10E+02,110,1.10E+02,1.10E+02,0,0,0,0,0,10,90,1,1,1
869,passive,LocN,Cxt2,notest,old,control,8,3,3,1.00E+03,2.66E+02,2.66E+02,2.67E+02,2.66E+02,0,0,0,0,0,9,90,1,1,0
869,passive,Loc2,Cxt2,notest,old,control,40,4,2,1.30E+03,1.20E+02,1.21E+02,1.21E+02,1.20E+02,0,0,0,0,0,9,90,1,1,1
869,passive,Loc1,Cxt2,notest,old,control,91,4,1,1.03E+03,2.72E+02,2.72E+02,2.71E+02,2.72E+02,0,0,0,0,0,9,90,1,1,0
869,passive,Loc2,Cxt1,notest,old,control,77,4,2,9.67E+02,2.63E+02,2.63E+02,2.64E+02,2.63E+02,0,0,0,0,0,10,90,1,1,0
869,passive,Loc1,Cxt2,notest,old,control,18,4,1,6.67E+02,1.20E+02,1.20E+02,1.20E+02,8.96E+01,0,0,0,0,0,9,90,1,1,1
869,passive,Loc1,Cxt1,notest,old,control,35,4,1,5.67E+02,9.02E+01,8.94E+01,8.93E+01,9.02E+01,0,0,0,0,0,10,90,1,1,1
869,passive,Loc1,Cxt2,notest,old,control,32,4,1,8.33E+02,1.82E+02,1.82E+02,1.82E+02,1.82E+02,0,0,0,0,0,9,90,1,1,0
869,passive,Loc1,Cxt2,notest,old,control,67,4,1,1.05E+03,9.22E+02,9.21E+02,8.66E+02,9.22E+02,0,0,0,0,0,9,90,0,1,0
869,passive,Loc2,Cxt2,notest,old,control,41,4,2,6.17E+02,2.94E+02,2.94E+02,2.94E+02,2.94E+02,0,0,0,0,0,9,90,0,1,0
869,passive,Loc1,Cxt2,notest,old,control,24,4,1,1.00E+03,3.72E+02,3.71E+02,3.72E+02,3.72E+02,0,0,0,0,0,9,90,0,1,0
869,passive,Loc2,Cxt2,notest,old,control,43,4,2,6.33E+02,5.33E+02,5.34E+02,5.34E+02,5.33E+02,0,0,0,0,0,9,90,0,1,0
869,passive,Loc1,Cxt1,notest,old,control,95,4,1,6.17E+02,9.08E+01,9.14E+01,9.06E+01,9.08E+01,0,0,0,0,0,10,90,1,1,1
869,passive,Loc1,Cxt1,notest,old,control,71,4,1,6.33E+02,8.54E+02,8.53E+02,8.53E+02,8.54E+02,0,0,0,0,0,10,90,0,1,0
869,passive,Loc1,Cxt1,notest,old,control,15,4,1,9.67E+02,5.51E+02,5.52E+02,5.51E+02,5.51E+02,0,0,0,0,0,10,90,0,1,0
869,passive,Loc2,Cxt2,notest,old,control,53,4,2,6.67E+02,1.68E+02,1.69E+02,1.69E+02,8.97E+01,0,0,0,0,0,9,90,1,1,1
869,passive,Loc2,Cxt1,notest,old,control,89,4,2,5.67E+02,3.25E+02,3.25E+02,3.25E+02,3.25E+02,0,0,0,0,0,10,90,0,1,0
869,passive,LocN,Cxt1,notest,old,control,59,4,3,7.17E+02,9.07E+01,9.04E+01,8.98E+01,9.07E+01,0,0,0,0,0,10,90,1,1,1
869,passive,Loc1,Cxt2,notest,old,control,75,4,1,4.08E+03,5.40E+02,5.40E+02,5.39E+02,5.40E+02,0,0,0,0,0,9,90,0,1,0
869,passive,Loc1,Cxt1,notest,old,control,80,4,1,7.33E+02,2.44E+02,2.45E+02,2.45E+02,2.44E+02,0,0,0,0,0,10,90,1,1,0
869,passive,LocN,Cxt1,notest,old,control,6,4,3,7.50E+02,5.06E+02,5.06E+02,5.07E+02,5.06E+02,0,0,0,0,0,10,90,0,1,0
869,passive,LocN,Cxt2,notest,old,control,52,4,3,1.10E+03,4.08E+02,4.07E+02,4.07E+02,4.08E+02,0,0,0,0,0,9,90,0,1,0
869,passive,Loc1,Cxt1,notest,old,control,66,4,1,7.83E+02,3.64E+02,3.63E+02,3.63E+02,3.64E+02,0,0,0,0,0,10,90,0,1,0
869,passive,Loc2,Cxt1,notest,old,control,48,4,2,9.33E+02,1.58E+02,1.58E+02,1.58E+02,1.58E+02,0,0,0,0,0,10,90,1,1,1
869,passive,Loc1,Cxt2,notest,old,control,79,4,1,6.67E+02,1.41E+02,1.40E+02,1.41E+02,1.41E+02,0,0,0,0,0,9,90,1,1,1
869,passive,Loc2,Cxt1,notest,old,control,72,4,2,1.17E+03,4.33E+02,4.33E+02,433,4.33E+02,0,0,0,0,0,10,90,0,1,0
869,active,Loc1,Cxt2,Cxt0,old,control,17,1,1,1.45E+03,1.20E+02,1.19E+02,1.20E+02,4.42E+01,2.24E+01,2.78E+01,9.83E+01,7,5.37E+03,9,90,99,0,1
869,active,Loc1,Cxt1,Cxt1,old,control,22,1,1,1.18E+03,1.01E+02,1.01E+02,1.02E+02,6.26E+01,4.58E+01,8.47E+01,1.18E+02,8,7.28E+03,10,90,99,0,1
869,active,Loc1,Cxt2,Cxt0,old,control,46,1,1,1.35E+03,1.21E+02,1.21E+02,1.21E+02,8.77E+01,7.62E+01,1.06E+02,1.04E+02,7,5.20E+03,9,90,99,0,1
869,active,Loc1,Cxt1,Cxt0,old,control,12,1,1,9.00E+02,1.45E+02,1.44E+02,1.45E+02,5.44E+01,1.36E+02,1.08E+02,2.38E+02,7,5.38E+03,10,90,99,0,1
869,active,LocN,Cxt2,Cxt0,old,control,11,1,3,4.00E+03,1.13E+02,1.13E+02,1.12E+02,8.83E+01,3.55E+02,3.16E+02,3.15E+02,7,1.15E+04,9,90,99,0,1
869,active,Loc2,Cxt2,Cxt0,old,control,70,2,2,4.43E+03,9.40E+01,9.34E+01,9.36E+01,2.88E+01,3.21E+01,3.26E+01,7.61E+01,2,4.30E+03,9,90,99,0,1
869,active,Loc2,Cxt2,Cxt0,old,control,25,2,2,1.40E+03,1.02E+02,1.02E+02,1.02E+02,5.23E+01,9.16E+01,6.39E+01,1.29E+02,2,5.65E+03,9,90,99,0,1
869,active,Loc1,Cxt1,Cxt0,old,control,50,2,1,8.67E+02,1.08E+02,1.08E+02,1.08E+02,5.26E+01,1.27E+02,9.60E+01,1.43E+02,2,4.75E+03,10,90,99,0,1
869,active,Loc2,Cxt1,Cxt0,old,control,14,2,2,3.83E+03,1.62E+02,1.61E+02,1.62E+02,8.07E+01,8.00E+01,1,1.75E+02,2,4.58E+03,10,90,99,0,1
870,active,LocN,Cxt1,Cxt1,old,control,76,1,3,3.58E+03,6.88E+02,6.88E+02,6.88E+02,6.88E+02,6.22E+02,8.45E+01,6.11E+02,3,2.17E+03,10,90,0,1,0
870,active,Loc1,Cxt1,Cxt0,old,control,81,1,1,2.33E+03,9.27E+01,9.18E+01,9.28E+01,9.27E+01,5.66E+02,4.87E+02,5.73E+02,1,3.48E+03,10,90,1,1,1
870,active,Loc1,Cxt2,Cxt0,old,control,35,1,1,1.85E+03,4.37E+02,4.38E+02,4.38E+02,4.37E+02,4.84E+02,6.33E+01,4.26E+02,1,2.50E+03,9,90,1,1,0
870,active,Loc2,Cxt1,Cxt1,old,control,20,1,2,1.52E+03,4.65E+02,4.65E+02,4.65E+02,4.65E+02,8.01E+02,7.14E+02,3.37E+02,3,3.07E+03,10,90,1,1,0
870,active,Loc1,Cxt2,Cxt1,old,control,31,1,1,1.90E+03,1.03E+03,1.03E+03,4.46E+02,1.10E+03,4.14E+02,7.57E+02,6.19E+02,3,1.80E+03,9,90,0,1,0
870,active,Loc2,Cxt2,Cxt0,old,control,13,1,2,8.17E+02,1.02E+03,1.02E+03,5.10E+02,1.02E+03,4.60E+01,1.06E+03,1.04E+03,1,1.65E+03,9,90,0,1,0
870,active,Loc1,Cxt1,Cxt1,old,control,3,1,1,1.83E+03,1.02E+03,1.02E+03,5.94E+02,1.02E+03,4.55E+01,9.80E+02,9.71E+02,3,2.13E+03,10,90,0,1,0
870,active,Loc2,Cxt2,Cxt1,old,control,92,1,2,6.83E+02,4.03E+02,4.03E+02,4.03E+02,4.03E+02,3.53E+02,4.31E+02,6.83E+02,3,2.43E+03,9,90,1,1,0
870,active,Loc1,Cxt1,Cxt0,old,control,73,1,1,3.60E+03,3.86E+02,3.87E+02,3.87E+02,3.86E+02,3.63E+02,2.36E+01,3.79E+02,1,1.85E+03,10,90,1,1,0
870,active,LocN,Cxt2,Cxt0,old,control,24,1,3,2.10E+03,6.68E+02,6.67E+02,6.68E+02,6.68E+02,3.76E+02,7.41E+02,3.66E+02,1,3.47E+03,9,90,0,1,0
870,active,Loc2,Cxt1,Cxt1,old,control,43,1,2,1.85E+03,1.06E+02,1.05E+02,1.06E+02,1.06E+02,4.99E+02,6.05E+02,5.66E+02,3,1.88E+03,10,90,1,1,1
870,active,LocN,Cxt2,Cxt0,old,control,29,1,3,1.48E+03,3.24E+02,3.24E+02,3.24E+02,3.24E+02,4.67E+02,6.02E+02,2.87E+02,1,2.65E+03,9,90,1,1,0
870,active,Loc2,Cxt2,Cxt0,old,control,27,1,2,8.17E+02,7.23E+02,7.23E+02,7.24E+02,7.23E+02,4.76E+02,6.60E+02,2.49E+02,1,1.87E+03,9,90,0,1,0
870,active,Loc1,Cxt1,Cxt1,old,control,10,1,1,7.17E+02,4.73E+02,4.74E+02,4.75E+02,4.73E+02,5.59E+02,4.47E+02,8.51E+02,3,2.30E+03,10,90,1,1,0
870,active,Loc1,Cxt1,Cxt0,old,control,36,1,1,1.07E+03,8.56E+02,8.56E+02,7.09E+02,8.56E+02,1.05E+03,2.08E+02,8.80E+02,1,2.67E+03,10,90,0,1,0
870,active,Loc2,Cxt2,Cxt1,old,control,15,1,2,5.67E+02,6.47E+02,6.47E+02,6.47E+02,6.47E+02,3.58E+02,9.28E+02,6.39E+02,3,3.95E+03,9,90,0,1,0
870,active,Loc1,Cxt2,Cxt1,old,control,6,1,1,1.47E+03,1.89E+02,1.89E+02,1.88E+02,1.89E+02,4.22E+02,3.09E+02,4.96E+02,3,2.12E+03,9,90,1,1,0
870,active,Loc1,Cxt1,Cxt0,old,control,96,1,1,1.45E+03,5.37E+02,5.37E+02,5.36E+02,5.37E+02,3.08E+02,3.12E+02,6.19E+02,1,2.18E+03,10,90,0,1,0
870,active,Loc1,Cxt2,Cxt0,old,control,19,1,1,1.15E+03,5.31E+02,5.31E+02,5.31E+02,5.31E+02,4.75E+02,1.15E+02,5.89E+02,1,2.27E+03,9,90,1,1,0
870,active,Loc2,Cxt1,Cxt0,old,control,41,1,2,1.83E+03,3.07E+02,3.07E+02,3.07E+02,3.07E+02,1.76E+02,1.41E+02,3.07E+02,1,3.98E+03,10,90,1,1,0
870,active,LocN,Cxt1,Cxt0,old,control,65,1,3,2.77E+03,1.12E+03,1.12E+03,5.96E+02,1.12E+03,9.28E+02,5.34E+02,1.03E+03,1,1.70E+03,10,90,0,1,0
870,active,Loc2,Cxt2,Cxt0,old,control,71,3,2,1.60E+03,245,2.45E+02,2.45E+02,245,6.08E+02,3.73E+02,5.84E+02,10,1.62E+03,9,90,1,1,0
870,active,Loc2,Cxt1,Cxt0,old,control,33,3,2,2.65E+03,2.28E+02,2.28E+02,2.27E+02,2.28E+02,7.16E+02,7.93E+02,5.66E+02,10,1.95E+03,10,90,1,1,0
870,active,Loc1,Cxt2,Cxt0,old,control,9,3,1,6.50E+02,4.84E+02,4.84E+02,4.84E+02,4.84E+02,3.74E+02,3.53E+02,1.49E+02,10,2.07E+03,9,90,1,1,0
870,active,LocN,Cxt1,Cxt0,old,control,8,3,3,2.58E+03,6.42E+02,6.42E+02,6.41E+02,6.42E+02,2.79E+02,3.65E+02,5.35E+02,10,1.37E+03,10,90,0,1,0
870,active,LocN,Cxt1,Cxt1,old,control,21,3,3,1.20E+03,6.35E+02,6.35E+02,6.35E+02,6.35E+02,7.60E+02,3.99E+02,3.61E+02,2,1.58E+03,10,90,0,1,0
870,active,LocN,Cxt1,Cxt0,old,control,93,3,3,6.17E+02,3.95E+02,3.95E+02,3.95E+02,3.95E+02,5.19E+02,3.06E+02,2.26E+02,10,4.38E+03,10,90,1,1,0
870,active,LocN,Cxt2,Cxt1,old,control,89,3,3,7.50E+02,7.66E+02,7.66E+02,7.66E+02,7.66E+02,9.10E+02,8.58E+02,1.44E+02,2,1.88E+03,9,90,0,1,0
870,active,Loc2,Cxt1,Cxt1,old,control,77,3,2,1.42E+03,8.57E+02,8.57E+02,8.56E+02,8.57E+02,7.30E+02,1.47E+02,8.63E+02,2,2.08E+03,10,90,0,1,0
870,active,Loc2,Cxt1,Cxt1,old,control,50,3,2,6.33E+02,4.80E+02,4.79E+02,4.79E+02,4.80E+02,4.49E+02,4.90E+02,4.18E+01,2,1.20E+03,10,90,1,1,0
870,active,Loc1,Cxt2,Cxt1,old,control,47,3,1,8.50E+02,9.73E+02,9.72E+02,5.85E+02,9.73E+02,7.93E+02,3.59E+02,2.87E+02,2,2.07E+03,9,90,0,1,0
870,active,LocN,Cxt2,Cxt1,old,control,2,3,3,8.17E+02,1.05E+03,1.05E+03,8.06E+02,1.05E+03,8.47E+02,3.88E+02,1.04E+03,2,2.22E+03,9,90,0,1,0
870,active,Loc1,Cxt1,Cxt1,old,control,56,3,1,1.48E+03,9.90E+02,9.89E+02,5.12E+02,9.90E+02,1.94E+02,7.95E+02,8.28E+02,2,1.23E+03,10,90,0,1,0
870,active,Loc1,Cxt2,Cxt0,old,control,42,3,1,7.50E+02,4.29E+02,4.29E+02,4.28E+02,4.29E+02,5.95E+02,2.44E+02,3.79E+02,10,1.75E+03,9,90,1,1,0
870,active,LocN,Cxt1,Cxt1,old,control,91,3,3,5.67E+02,4.45E+02,4.44E+02,4.45E+02,4.45E+02,3.25E+02,3.05E+02,6.07E+02,2,2.18E+03,10,90,1,1,0
870,active,Loc1,Cxt1,Cxt0,old,control,4,3,1,9.17E+02,9.04E+02,9.03E+02,7.64E+02,9.04E+02,9.08E+02,1.77E+02,6.02E+02,10,1.45E+03,10,90,0,1,0
870,active,Loc2,Cxt2,Cxt1,old,control,38,3,2,8.33E+02,5.70E+02,5.71E+02,5.71E+02,5.70E+02,5.97E+02,5.22E+02,7.60E+01,2,1.42E+03,9,90,0,1,0
870,active,Loc2,Cxt2,Cxt0,old,control,94,3,2,7.33E+02,4.88E+02,4.88E+02,4.89E+02,4.88E+02,4.25E+02,4.93E+02,7.34E+01,10,2.02E+03,9,90,1,1,0
870,active,Loc1,Cxt2,Cxt1,old,control,28,3,1,7.17E+02,9.17E+02,9.16E+02,7.88E+02,9.17E+02,3.58E+02,7.18E+02,5.60E+02,2,1.55E+03,9,90,0,1,0
870,active,Loc1,Cxt1,Cxt0,old,control,37,3,1,1.10E+03,3.22E+02,3.22E+02,3.22E+02,3.22E+02,3.86E+02,9.39E+01,4.16E+02,10,1.47E+03,10,90,1,1,0
870,active,Loc1,Cxt1,Cxt1,old,control,12,3,1,6.83E+02,5.56E+02,5.56E+02,5.55E+02,5.56E+02,3.57E+02,5.96E+02,8.56E+02,2,1.18E+03,10,90,0,1,0
870,active,Loc2,Cxt1,Cxt0,old,control,64,3,2,7.00E+02,1.09E+03,1.09E+03,6.56E+02,1.09E+03,5.47E+02,6.66E+02,9.82E+02,10,1.65E+03,10,90,0,1,0
870,active,Loc2,Cxt2,Cxt0,old,control,86,3,2,6.00E+02,8.44E+02,8.45E+02,7.00E+02,8.44E+02,1.14E+02,8.14E+02,7.40E+02,10,2.47E+03,9,90,0,1,0
870,active,Loc1,Cxt2,Cxt1,old,control,53,3,1,9.67E+02,1.75E+02,1.75E+02,1.75E+02,1.75E+02,3.25E+02,3.42E+02,4.73E+02,2,2.30E+03,9,90,1,1,1
870,active,LocN,Cxt2,Cxt0,old,control,83,3,3,7.83E+02,4.70E+02,4.69E+02,4.69E+02,4.70E+02,4.64E+02,8.84E+01,3.88E+02,10,1.65E+03,9,90,1,1,0
870,passive,Loc2,Cxt2,notest,old,control,67,2,2,2.02E+03,4.65E+02,4.65E+02,4.66E+02,4.65E+02,0,0,0,0,0,9,90,1,1,0
870,passive,LocN,Cxt1,notest,old,control,61,2,3,1.82E+03,4.04E+02,4.03E+02,4.03E+02,4.04E+02,0,0,0,0,0,10,90,1,1,0
870,passive,LocN,Cxt1,notest,old,control,7,2,3,2.75E+03,6.69E+02,6.70E+02,6.69E+02,6.69E+02,0,0,0,0,0,10,90,0,1,0
870,passive,Loc1,Cxt1,notest,old,control,52,2,1,1.07E+03,1.02E+03,1.02E+03,6.78E+02,1.02E+03,0,0,0,0,0,10,90,0,1,0
870,passive,Loc1,Cxt1,notest,old,control,63,2,1,1.12E+03,4.37E+02,4.37E+02,5.39E+02,4.37E+02,0,0,0,0,0,10,90,1,1,0
870,passive,Loc2,Cxt2,notest,old,control,79,2,2,1.08E+03,1.02E+03,1.02E+03,6.80E+02,1.02E+03,0,0,0,0,0,9,90,0,1,0
870,passive,Loc1,Cxt2,notest,old,control,30,2,1,8.83E+02,1.11E+03,1.11E+03,5.56E+02,1.12E+03,0,0,0,0,0,9,90,0,1,0
870,passive,LocN,Cxt2,notest,old,control,69,2,3,1.02E+03,6.90E+02,6.90E+02,6.89E+02,6.90E+02,0,0,0,0,0,9,90,0,1,0
870,passive,Loc2,Cxt1,notest,old,control,54,2,2,1.37E+03,1.37E+02,1.36E+02,1.36E+02,8.99E+01,0,0,0,0,0,10,90,1,1,1
870,passive,LocN,Cxt1,notest,old,control,5,2,3,1.23E+03,9.03E+01,9.11E+01,9.02E+01,9.03E+01,0,0,0,0,0,10,90,1,1,1
870,passive,Loc1,Cxt1,notest,old,control,82,2,1,7.83E+02,3.07E+02,3.07E+02,3.07E+02,3.07E+02,0,0,0,0,0,10,90,1,1,0
870,passive,Loc2,Cxt2,notest,old,control,44,2,2,1.07E+03,1.07E+02,1.06E+02,1.06E+02,1.07E+02,0,0,0,0,0,9,90,1,1,1
870,passive,LocN,Cxt2,notest,old,control,87,2,3,8.83E+02,5.38E+02,5.38E+02,5.37E+02,5.38E+02,0,0,0,0,0,9,90,0,1,0
870,passive,Loc2,Cxt2,notest,old,control,32,2,2,8.00E+02,3.86E+02,3.86E+02,3.87E+02,3.86E+02,0,0,0,0,0,9,90,1,1,0
870,passive,Loc1,Cxt1,notest,old,control,46,2,1,8.67E+02,1.10E+03,1.10E+03,7.91E+02,1.10E+03,0,0,0,0,0,10,90,0,1,0
870,passive,Loc2,Cxt2,notest,old,control,66,2,2,8.00E+02,8.57E+02,8.57E+02,5.30E+02,8.57E+02,0,0,0,0,0,9,90,0,1,0
870,passive,Loc1,Cxt2,notest,old,control,60,2,1,8.17E+02,5.32E+02,5.31E+02,5.32E+02,5.32E+02,0,0,0,0,0,9,90,0,1,0
870,passive,Loc2,Cxt1,notest,old,control,51,2,2,7.00E+02,4.74E+02,4.73E+02,4.74E+02,4.74E+02,0,0,0,0,0,10,90,1,1,0
870,passive,Loc1,Cxt2,notest,old,control,17,2,1,7.50E+02,9.22E+01,9.12E+01,9.21E+01,9.22E+01,0,0,0,0,0,9,90,1,1,1
870,passive,Loc2,Cxt2,notest,old,control,25,2,2,6.17E+02,3.26E+02,3.25E+02,3.24E+02,3.26E+02,0,0,0,0,0,9,90,1,1,0
870,passive,Loc2,Cxt1,notest,old,control,1,2,2,2.25E+03,1.89E+02,1.90E+02,1.89E+02,1.89E+02,0,0,0,0,0,10,90,1,1,0
870,passive,Loc2,Cxt2,notest,old,control,49,2,2,1.05E+03,1.01E+02,1.02E+02,1.02E+02,8.97E+01,0,0,0,0,0,9,90,1,1,1
870,passive,Loc1,Cxt1,notest,old,control,59,2,1,8.33E+02,6.48E+02,6.48E+02,6.48E+02,6.48E+02,0,0,0,0,0,10,90,0,1,0
870,passive,Loc2,Cxt1,notest,old,control,55,2,2,1.33E+03,7.25E+02,7.25E+02,7.24E+02,7.25E+02,0,0,0,0,0,10,90,0,1,0
870,passive,Loc1,Cxt1,notest,old,control,34,4,1,8.42E+03,4.85E+02,4.84E+02,4.84E+02,4.85E+02,0,0,0,0,0,10,90,1,1,0
870,passive,LocN,Cxt2,notest,old,control,88,4,3,1.10E+03,4.46E+02,4.46E+02,4.46E+02,4.46E+02,0,0,0,0,0,9,90,1,1,0
